time,mixture cell P,reference cell P,mixture cell T,reference cell T
1900-01-01 13:37:14.912207,8.295508,8.065466,55.654208,56.133224
1900-01-01 13:37:15.912328,8.295508,8.039546,55.657067,56.135407
1900-01-01 13:37:16.911743,8.298748,8.049266,55.65456,56.137848
1900-01-01 13:37:17.911755,8.311708,8.039546,55.657523,56.136538
1900-01-01 13:37:18.912418,8.314948,8.033066,55.655678,56.137617
1900-01-01 13:37:19.913560,8.305228,8.039546,55.657124,56.137713
1900-01-01 13:37:20.913725,8.318188,8.046026,55.657251,56.140313
1900-01-01 13:37:21.913770,8.311708,8.039546,55.654627,56.137241
1900-01-01 13:37:22.913889,8.311708,8.075186,55.654353,56.134493
1900-01-01 13:37:23.914751,8.298748,8.033066,55.657288,56.136752
1900-01-01 13:37:24.915183,8.305228,8.052506,55.654192,56.134107
1900-01-01 13:37:25.915738,8.311708,8.046026,55.645986,56.126803
1900-01-01 13:37:26.917501,8.292268,8.046026,55.645029,56.128994
1900-01-01 13:37:27.917611,8.289028,8.058986,55.643479,56.121823
1900-01-01 13:37:28.917959,8.289028,8.033066,55.642915,56.125531
1900-01-01 13:37:29.918018,8.289028,8.052506,55.64468,56.125497
1900-01-01 13:37:30.917718,8.301988,8.052506,55.645614,56.129804
1900-01-01 13:37:31.918054,8.311708,8.068706,55.647816,56.127958
1900-01-01 13:37:32.919537,8.289028,8.046026,55.646268,56.129783
1900-01-01 13:37:33.919878,8.318188,8.058986,55.649111,56.13285
1900-01-01 13:37:34.920058,8.298748,8.042786,55.650628,56.135041
1900-01-01 13:37:35.920938,8.318188,8.026586,55.654184,56.137247
1900-01-01 13:37:36.921710,8.321428,8.046026,55.655214,56.138952
1900-01-01 13:37:37.922220,8.301988,8.029826,55.657392,56.13933
1900-01-01 13:37:38.922509,8.308468,8.039546,55.654669,56.139755
1900-01-01 13:37:39.921923,8.321428,8.065466,55.656169,56.141481
1900-01-01 13:37:40.923146,8.305228,8.052506,55.652262,56.136675
1900-01-01 13:37:41.923186,8.298748,8.039546,55.652695,56.131936
1900-01-01 13:37:42.924568,8.311708,8.033066,55.652194,56.128287
1900-01-01 13:37:43.924901,8.292268,8.039546,55.648726,56.131341
1900-01-01 13:37:44.925936,8.292268,8.036306,55.651632,56.132672
1900-01-01 13:37:45.926111,8.289028,8.046026,55.65549,56.137204
1900-01-01 13:37:46.926203,8.298748,8.052506,55.656885,56.139048
1900-01-01 13:37:47.926062,8.308468,8.055746,55.654542,56.13783
1900-01-01 13:37:48.926636,8.311708,8.039546,55.657411,56.135301
1900-01-01 13:37:49.927593,8.314948,8.029826,55.657826,56.138864
1900-01-01 13:37:50.927895,8.311708,8.046026,55.660425,56.142812
1900-01-01 13:37:51.928099,8.311708,8.039546,55.660169,56.140083
1900-01-01 13:37:52.929918,8.314948,8.046026,55.662111,56.138202
1900-01-01 13:37:53.931122,8.311708,8.055746,55.660517,56.139081
1900-01-01 13:37:54.932126,8.301988,8.052506,55.661339,56.137879
1900-01-01 13:37:55.932200,8.311708,8.029826,55.658979,56.137544
1900-01-01 13:37:56.932865,8.314948,8.049266,55.656251,56.136166
1900-01-01 13:37:57.933034,8.301988,8.046026,55.657623,56.138437
1900-01-01 13:37:58.933656,8.298748,8.052506,55.659993,56.137883
1900-01-01 13:37:59.934096,8.318188,8.046026,55.657376,56.133468
1900-01-01 13:38:00.935400,8.289028,8.049266,55.661069,56.135136
1900-01-01 13:38:01.936223,8.298748,8.052506,55.657668,56.132635
1900-01-01 13:38:02.936402,8.292268,8.065466,55.658881,56.131149
1900-01-01 13:38:03.937531,8.298748,8.023346,55.65612,56.130413
1900-01-01 13:38:04.938056,8.314948,8.042786,55.65555,56.132991
1900-01-01 13:38:05.938688,8.311708,8.046026,55.661275,56.134668
1900-01-01 13:38:06.938063,8.324668,8.046026,55.66157,56.133613
1900-01-01 13:38:07.939837,8.298748,8.033066,55.659306,56.134498
1900-01-01 13:38:08.940114,8.295508,8.052506,55.657801,56.131194
1900-01-01 13:38:09.940254,8.311708,8.039546,55.657562,56.129156
1900-01-01 13:38:10.940590,8.331148,8.042786,55.655726,56.130244
1900-01-01 13:38:11.940276,8.311708,8.036306,55.654069,56.129038
1900-01-01 13:38:12.942055,8.314948,8.046026,55.654354,56.129322
1900-01-01 13:38:13.942252,8.314948,8.036306,55.658012,56.130955
1900-01-01 13:38:14.943069,8.318188,8.046026,55.663121,56.13314
1900-01-01 13:38:15.943896,8.321428,8.065466,55.663784,56.134477
1900-01-01 13:38:16.943830,8.295508,8.046026,55.665058,56.137775
1900-01-01 13:38:17.943851,8.311708,8.055746,55.660443,56.132037
1900-01-01 13:38:18.943271,8.321428,8.049266,55.65492,56.130563
1900-01-01 13:38:19.944147,8.295508,8.058986,55.663534,56.136027
1900-01-01 13:38:20.945040,8.321428,8.036306,55.663837,56.134755
1900-01-01 13:38:21.945278,8.314948,8.029826,55.666524,56.135193
1900-01-01 13:38:22.946269,8.308468,8.068706,55.664804,56.138646
1900-01-01 13:38:23.947832,8.305228,8.068706,55.666984,56.139476
1900-01-01 13:38:24.948387,8.301988,8.036306,55.663064,56.134657
1900-01-01 13:38:25.948324,8.311708,8.081666,55.662899,56.136066
1900-01-01 13:38:26.948972,8.298748,8.042786,55.664406,56.135998
1900-01-01 13:38:27.949613,8.305228,8.078426,55.663091,56.135359
1900-01-01 13:38:28.950266,8.321428,8.036306,55.663064,56.135107
1900-01-01 13:38:29.950431,8.321428,8.033066,55.667236,56.137703
1900-01-01 13:38:30.951731,8.305228,8.042786,55.667833,56.140774
1900-01-01 13:38:31.952113,8.318188,8.052506,55.666988,56.13903
1900-01-01 13:38:32.951537,8.301988,8.071946,55.667217,56.13836
1900-01-01 13:38:33.952216,8.321428,8.078426,55.662776,56.136393
1900-01-01 13:38:34.953602,8.295508,8.036306,55.663525,56.143662
1900-01-01 13:38:35.954279,8.295508,8.049266,55.663461,56.137978
1900-01-01 13:38:36.955367,8.327908,8.052506,55.661854,56.134797
1900-01-01 13:38:37.956579,8.305228,8.065466,55.663134,56.139
1900-01-01 13:38:38.956573,8.301988,8.071946,55.664719,56.13901
1900-01-01 13:38:39.956638,8.289028,8.071946,55.665496,56.139562
1900-01-01 13:38:40.957954,8.308468,8.058986,55.668363,56.141754
1900-01-01 13:38:41.958083,8.298748,8.058986,55.665136,56.141901
1900-01-01 13:38:42.959063,8.311708,8.058986,55.662466,56.135633
1900-01-01 13:38:43.960226,8.295508,8.068706,55.658276,56.133243
1900-01-01 13:38:44.960374,8.321428,8.039546,55.659581,56.132973
1900-01-01 13:38:45.960637,8.327908,8.042786,55.651113,56.125408
1900-01-01 13:38:46.960608,8.305228,8.058986,55.651383,56.125677
1900-01-01 13:38:47.960328,8.318188,8.046026,55.649165,56.125708
1900-01-01 13:38:48.960653,8.295508,8.033066,55.648447,56.121617
1900-01-01 13:38:49.961374,8.292268,8.062226,55.644196,56.115793
1900-01-01 13:38:50.961777,8.301988,8.042786,55.642294,56.118165
1900-01-01 13:38:51.961544,8.308468,8.049266,55.647056,56.121801
1900-01-01 13:38:52.961414,8.327908,8.052506,55.651121,56.124966
1900-01-01 13:38:53.962344,8.298748,8.062226,55.655125,56.130543
1900-01-01 13:38:54.962211,8.298748,8.075186,55.657939,56.133806
1900-01-01 13:38:55.962634,8.295508,8.071946,55.65952,56.13741
1900-01-01 13:38:56.963260,8.301988,8.068706,55.659235,56.139374
1900-01-01 13:38:57.963852,8.308468,8.052506,55.662208,56.139873
1900-01-01 13:38:58.964291,8.314948,8.042786,55.660239,56.137455
1900-01-01 13:38:59.964346,8.324668,8.058986,55.653549,56.137062
1900-01-01 13:39:00.963650,8.321428,8.062226,55.651913,56.12913
1900-01-01 13:39:01.963750,8.311708,8.033066,55.652575,56.125745
1900-01-01 13:39:02.964415,8.305228,8.039546,55.648245,56.126362
1900-01-01 13:39:03.964409,8.318188,8.049266,55.648529,56.128895
1900-01-01 13:39:04.963685,8.289028,8.062226,55.651054,56.127147
1900-01-01 13:39:05.964267,8.321428,8.078426,55.646081,56.124649
1900-01-01 13:39:06.964441,8.327908,8.052506,55.650099,56.129566
1900-01-01 13:39:07.964668,8.334388,8.039546,55.647795,56.127037
1900-01-01 13:39:08.965561,8.308468,8.062226,55.651197,56.131788
1900-01-01 13:39:09.965713,8.301988,8.046026,55.653858,56.135122
1900-01-01 13:39:10.965680,8.308468,8.055746,55.651878,56.129995
1900-01-01 13:39:11.966669,8.285788,8.062226,55.651459,56.130476
1900-01-01 13:39:12.966889,8.298748,8.055746,55.645034,56.126301
1900-01-01 13:39:13.966903,8.318188,8.062226,55.649122,56.130837
1900-01-01 13:39:14.966739,8.327908,8.065466,55.646441,56.12411
1900-01-01 13:39:15.966784,8.311708,8.065466,55.64355,56.126391
1900-01-01 13:39:16.966899,8.305228,8.042786,55.646298,56.127564
1900-01-01 13:39:17.966828,8.285788,8.039546,55.645249,56.127415
1900-01-01 13:39:18.966908,8.324668,8.065466,55.644247,56.128887
1900-01-01 13:39:19.966915,8.311708,8.055746,55.644715,56.12913
1900-01-01 13:39:20.967307,8.308468,8.062226,55.644161,56.13015
1900-01-01 13:39:21.966832,8.301988,8.046026,55.639526,56.125741
1900-01-01 13:39:22.968469,8.298748,8.039546,55.638526,56.124966
1900-01-01 13:39:23.968904,8.311708,8.071946,55.634477,56.120918
1900-01-01 13:39:24.968865,8.324668,8.065466,55.634829,56.115873
1900-01-01 13:39:25.970671,8.298748,8.046026,55.638348,56.122989
1900-01-01 13:39:26.970964,8.298748,8.055746,55.636082,56.124772
1900-01-01 13:39:27.972107,8.314948,8.058986,55.6347,56.122715
1900-01-01 13:39:28.972626,8.305228,8.039546,55.63662,56.126209
1900-01-01 13:39:29.972848,8.311708,8.065466,55.631745,56.123134
1900-01-01 13:39:30.973992,8.311708,8.065466,55.638372,56.123913
1900-01-01 13:39:31.974442,8.321428,8.042786,55.635798,56.124712
1900-01-01 13:39:32.973899,8.314948,8.068706,55.640204,56.127544
1900-01-01 13:39:33.974662,8.298748,8.071946,55.641548,56.131585
1900-01-01 13:39:34.974884,8.301988,8.071946,55.640704,56.13254
1900-01-01 13:39:35.975775,8.318188,8.065466,55.645063,56.129253
1900-01-01 13:39:36.976718,8.311708,8.078426,55.641022,56.127687
1900-01-01 13:39:37.977016,8.337628,8.062226,55.641241,56.133977
1900-01-01 13:39:38.976997,8.285788,8.046026,55.641507,56.13087
1900-01-01 13:39:39.977122,8.321428,8.055746,55.638601,56.130888
1900-01-01 13:39:40.977325,8.301988,8.042786,55.633254,56.128016
1900-01-01 13:39:41.977140,8.301988,8.084906,55.634358,56.129794
1900-01-01 13:39:42.978247,8.308468,8.052506,55.634839,56.126227
1900-01-01 13:39:43.978527,8.289028,8.065466,55.636399,56.13026
1900-01-01 13:39:44.978584,8.311708,8.055746,55.641959,56.134919
1900-01-01 13:39:45.978624,8.331148,8.058986,55.644627,56.136013
1900-01-01 13:39:46.978711,8.318188,8.055746,55.649703,56.138838
1900-01-01 13:39:47.978752,8.314948,8.078426,55.647079,56.13644
1900-01-01 13:39:48.978693,8.298748,8.055746,55.644351,56.13866
1900-01-01 13:39:49.978230,8.308468,8.052506,55.647734,56.139343
1900-01-01 13:39:50.978919,8.318188,8.081666,55.65315,56.140261
1900-01-01 13:39:51.980652,8.311708,8.084906,55.649018,56.141751
1900-01-01 13:39:52.981101,8.321428,8.055746,55.650932,56.140292
1900-01-01 13:39:53.981266,8.308468,8.046026,55.646143,56.137078
1900-01-01 13:39:54.981178,8.311708,8.068706,55.649404,56.13899
1900-01-01 13:39:55.981287,8.327908,8.062226,55.656805,56.142116
1900-01-01 13:39:56.981093,8.295508,8.058986,55.652337,56.140347
1900-01-01 13:39:57.982287,8.301988,8.058986,55.650787,56.134975
1900-01-01 13:39:58.982716,8.327908,8.046026,55.651042,56.135006
1900-01-01 13:39:59.982155,8.314948,8.068706,55.65294,56.136678
1900-01-01 13:40:00.983275,8.321428,8.068706,55.652936,56.137798
1900-01-01 13:40:01.983318,8.311708,8.068706,55.653889,56.132005
1900-01-01 13:40:02.984499,8.314948,8.036306,55.651408,56.132673
1900-01-01 13:40:03.984900,8.308468,8.055746,55.647456,56.130071
1900-01-01 13:40:04.984835,8.308468,8.046026,55.646388,56.124506
1900-01-01 13:40:05.984166,8.298748,8.084906,55.643223,56.123366
1900-01-01 13:40:06.984659,8.311708,8.046026,55.645059,56.122053
1900-01-01 13:40:07.984885,8.298748,8.068706,55.648054,56.125048
1900-01-01 13:40:08.984353,8.321428,8.068706,55.645942,56.120013
1900-01-01 13:40:09.984883,8.321428,8.071946,55.64047,56.121288
1900-01-01 13:40:10.985448,8.314948,8.046026,55.643353,56.118099
1900-01-01 13:40:11.985704,8.305228,8.055746,55.642396,56.116243
1900-01-01 13:40:12.986116,8.311708,8.065466,55.640286,56.121329
1900-01-01 13:40:13.987190,8.318188,8.046026,55.646091,56.124434
1900-01-01 13:40:14.987356,8.331148,8.055746,55.639718,56.12166
1900-01-01 13:40:15.987379,8.318188,8.075186,55.642173,56.125914
1900-01-01 13:40:16.987342,8.314948,8.039546,55.644132,56.125174
1900-01-01 13:40:17.987113,8.318188,8.065466,55.641296,56.124588
1900-01-01 13:40:18.987295,8.318188,8.075186,55.642178,56.128842
1900-01-01 13:40:19.987370,8.311708,8.049266,55.640938,56.125804
1900-01-01 13:40:20.987213,8.311708,8.042786,55.643576,56.128441
1900-01-01 13:40:21.987106,8.340868,8.046026,55.641071,56.129984
1900-01-01 13:40:22.987355,8.314948,8.071946,55.644067,56.130281
1900-01-01 13:40:23.987378,8.298748,8.068706,55.643227,56.129666
1900-01-01 13:40:24.987341,8.321428,8.055746,55.64027,56.130982
1900-01-01 13:40:25.987378,8.311708,8.052506,55.641906,56.132393
1900-01-01 13:40:26.988898,8.311708,8.052506,55.640513,56.1319
1900-01-01 13:40:27.989383,8.301988,8.036306,55.637706,56.126619
1900-01-01 13:40:28.991117,8.308468,8.052506,55.633311,56.124025
1900-01-01 13:40:29.991450,8.301988,8.078426,55.633957,56.122872
1900-01-01 13:40:30.992447,8.308468,8.075186,55.632996,56.125959
1900-01-01 13:40:31.992210,8.314948,8.033066,55.637235,56.131096
1900-01-01 13:40:32.992153,8.314948,8.071946,55.640875,56.132262
1900-01-01 13:40:33.992454,8.314948,8.049266,55.640168,56.132229
1900-01-01 13:40:34.993196,8.334388,8.062226,55.63881,56.126599
1900-01-01 13:40:35.994099,8.305228,8.049266,55.638227,56.130289
1900-01-01 13:40:36.994147,8.298748,8.075186,55.639125,56.128713
1900-01-01 13:40:37.994162,8.308468,8.049266,55.628596,56.125608
1900-01-01 13:40:38.993572,8.314948,8.058986,55.631547,56.124285
1900-01-01 13:40:39.994089,8.334388,8.081666,55.631236,56.127797
1900-01-01 13:40:40.993421,8.321428,8.046026,55.633549,56.130109
1900-01-01 13:40:41.993402,8.301988,8.071946,55.635504,56.132064
1900-01-01 13:40:42.994711,8.314948,8.062226,55.635772,56.130532
1900-01-01 13:40:43.994218,8.305228,8.058986,55.636831,56.135414
1900-01-01 13:40:44.995191,8.318188,8.068706,55.639078,56.135637
1900-01-01 13:40:45.994948,8.314948,8.039546,55.639166,56.134826
1900-01-01 13:40:46.995353,8.298748,8.039546,55.632026,56.132634
1900-01-01 13:40:47.996414,8.331148,8.071946,55.631273,56.128958
1900-01-01 13:40:48.997298,8.308468,8.078426,55.631803,56.129713
1900-01-01 13:40:49.997666,8.295508,8.068706,55.633668,56.129778
1900-01-01 13:40:50.998112,8.321428,8.058986,55.632709,56.127246
1900-01-01 13:40:51.997675,8.301988,8.046026,55.630038,56.127049
1900-01-01 13:40:52.997612,8.321428,8.055746,55.629789,56.129273
1900-01-01 13:40:53.997761,8.308468,8.078426,55.630188,56.127873
1900-01-01 13:40:54.997639,8.314948,8.075186,55.627264,56.12495
1900-01-01 13:40:55.997651,8.292268,8.068706,55.627421,56.126906
1900-01-01 13:40:56.997653,8.321428,8.088146,55.626442,56.124578
1900-01-01 13:40:57.997605,8.318188,8.055746,55.627327,56.125688
1900-01-01 13:40:58.997910,8.305228,8.078426,55.629165,56.123029
1900-01-01 13:40:59.998166,8.311708,8.062226,55.628039,56.125725
1900-01-01 13:41:00.999377,8.327908,8.065466,55.625113,56.123249
1900-01-01 13:41:02.001422,8.314948,8.049266,55.621424,56.122035
1900-01-01 13:41:03.001648,8.321428,8.055746,55.623236,56.120473
1900-01-01 13:41:04.001692,8.305228,8.039546,55.621792,56.122178
1900-01-01 13:41:05.001791,8.318188,8.052506,55.621669,56.119357
1900-01-01 13:41:06.001792,8.305228,8.042786,55.620614,56.121
1900-01-01 13:41:07.001697,8.327908,8.058986,55.618905,56.120191
1900-01-01 13:41:08.002233,8.308468,8.084906,55.620565,56.120502
1900-01-01 13:41:09.002827,8.311708,8.084906,55.617046,56.117433
1900-01-01 13:41:10.003356,8.305228,8.071946,55.619528,56.11924
1900-01-01 13:41:11.003102,8.298748,8.071946,55.623657,56.124043
1900-01-01 13:41:12.003462,8.305228,8.065466,55.627612,56.13002
1900-01-01 13:41:13.003853,8.311708,8.084906,55.622886,56.125071
1900-01-01 13:41:14.004470,8.337628,8.062226,55.619367,56.123351
1900-01-01 13:41:15.004830,8.327908,8.065466,55.623213,56.126972
1900-01-01 13:41:16.005339,8.314948,8.071946,55.626698,56.126408
1900-01-01 13:41:17.005542,8.305228,8.078426,55.625857,56.122869
1900-01-01 13:41:18.006683,8.327908,8.052506,55.618523,56.122282
1900-01-01 13:41:19.007386,8.314948,8.039546,55.622324,56.12226
1900-01-01 13:41:20.007547,8.321428,8.068706,55.623596,56.125331
1900-01-01 13:41:21.007839,8.314948,8.078426,55.623031,56.124092
1900-01-01 13:41:22.007915,8.327908,8.078426,55.617674,56.11941
1900-01-01 13:41:23.009782,8.308468,8.049266,55.619065,56.121475
1900-01-01 13:41:24.009534,8.327908,8.068706,55.612969,56.118979
1900-01-01 13:41:25.011575,8.308468,8.075186,55.612312,56.11405
1900-01-01 13:41:26.011959,8.311708,8.078426,55.611331,56.117116
1900-01-01 13:41:27.011850,8.327908,8.084906,55.605849,56.112535
1900-01-01 13:41:28.012652,8.305228,8.055746,55.609182,56.109796
1900-01-01 13:41:29.013176,8.321428,8.062226,55.61203,56.119165
1900-01-01 13:41:30.014075,8.334388,8.068706,55.609292,56.118002
1900-01-01 13:41:31.014157,8.334388,8.071946,55.603961,56.110648
1900-01-01 13:41:32.014893,8.308468,8.055746,55.606818,56.114404
1900-01-01 13:41:33.015507,8.295508,8.091386,55.606986,56.11727
1900-01-01 13:41:34.014938,8.301988,8.078426,55.614688,56.120698
1900-01-01 13:41:35.014962,8.327908,8.052506,55.616789,56.127295
1900-01-01 13:41:36.015640,8.314948,8.075186,55.612944,56.118504
1900-01-01 13:41:37.016440,8.324668,8.055746,55.611006,56.119714
1900-01-01 13:41:38.016849,8.308468,8.088146,55.606311,56.119068
1900-01-01 13:41:39.017638,8.324668,8.062226,55.610799,56.121307
1900-01-01 13:41:40.017446,8.314948,8.065466,55.615966,56.1231
1900-01-01 13:41:41.018643,8.314948,8.071946,55.614543,56.123251
1900-01-01 13:41:42.017968,8.321428,8.046026,55.612357,56.121965
1900-01-01 13:41:43.018753,8.314948,8.055746,55.611002,56.12106
1900-01-01 13:41:44.019716,8.324668,8.068706,55.613776,56.127432
1900-01-01 13:41:45.021653,8.305228,8.052506,55.617128,56.128084
1900-01-01 13:41:46.021784,8.327908,8.081666,55.619606,56.126739
1900-01-01 13:41:47.022043,8.318188,8.058986,55.619733,56.129339
1900-01-01 13:41:48.023211,8.311708,8.091386,55.620142,56.129298
1900-01-01 13:41:49.023721,8.318188,8.062226,55.622602,56.132207
1900-01-01 13:41:50.023634,8.321428,8.068706,55.621422,56.129453
1900-01-01 13:41:51.023934,8.324668,8.075186,55.621215,56.130146
1900-01-01 13:41:52.024942,8.318188,8.055746,55.618091,56.129721
1900-01-01 13:41:53.025518,8.308468,8.033066,55.621573,56.131629
1900-01-01 13:41:54.025929,8.311708,8.062226,55.617981,56.128711
1900-01-01 13:41:55.026074,8.334388,8.065466,55.619146,56.130101
1900-01-01 13:41:56.026992,8.305228,8.084906,55.621847,56.129654
1900-01-01 13:41:57.027891,8.321428,8.068706,55.623966,56.130872
1900-01-01 13:41:58.028187,8.324668,8.052506,55.626146,56.135075
1900-01-01 13:41:59.028144,8.324668,8.071946,55.625181,56.134335
1900-01-01 13:42:00.028101,8.305228,8.052506,55.62505,56.134879
1900-01-01 13:42:01.027991,8.301988,8.065466,55.62728,56.134411
1900-01-01 13:42:02.028268,8.311708,8.055746,55.624046,56.131177
1900-01-01 13:42:03.028126,8.344108,8.081666,55.620905,56.130286
1900-01-01 13:42:04.029511,8.301988,8.078426,55.624418,56.132673
1900-01-01 13:42:05.030039,8.298748,8.081666,55.6235,56.128382
1900-01-01 13:42:06.029863,8.318188,8.058986,55.620398,56.130228
1900-01-01 13:42:07.030842,8.337628,8.065466,55.621439,56.132393
1900-01-01 13:42:08.031467,8.331148,8.065466,55.621526,56.130457
1900-01-01 13:42:09.033133,8.350588,8.052506,55.618349,56.130654
1900-01-01 13:42:10.033202,8.314948,8.075186,55.623056,56.129738
1900-01-01 13:42:11.034786,8.318188,8.084906,55.628297,56.133628
1900-01-01 13:42:12.034328,8.324668,8.062226,55.623291,56.129523
1900-01-01 13:42:13.035245,8.308468,8.046026,55.622876,56.129333
1900-01-01 13:42:14.035844,8.327908,8.078426,55.619447,56.122082
1900-01-01 13:42:15.036106,8.314948,8.065466,55.620255,56.119517
1900-01-01 13:42:16.036882,8.324668,8.068706,55.61842,56.124204
1900-01-01 13:42:17.037698,8.324668,8.068706,55.620048,56.123358
1900-01-01 13:42:18.038325,8.292268,8.042786,55.618725,56.121585
1900-01-01 13:42:19.038342,8.318188,8.071946,55.613586,56.115549
1900-01-01 13:42:20.038334,8.318188,8.052506,55.61574,56.118825
1900-01-01 13:42:21.038695,8.308468,8.088146,55.612584,56.118819
1900-01-01 13:42:22.038513,8.321428,8.049266,55.613241,56.116103
1900-01-01 13:42:23.038400,8.318188,8.065466,55.616087,56.1149
1900-01-01 13:42:24.038350,8.347348,8.046026,55.616128,56.116066
1900-01-01 13:42:25.038237,8.305228,8.071946,55.616919,56.117082
1900-01-01 13:42:26.038294,8.308468,8.065466,55.621174,56.121786
1900-01-01 13:42:27.039843,8.324668,8.052506,55.618735,56.119796
