time,mixture cell P,reference cell P,mixture cell T,reference cell T
1900-01-01 13:59:32.389263,14.137268,14.355847,55.626138,56.109658
1900-01-01 13:59:33.389231,14.124308,14.361884,55.629044,56.11009
1900-01-01 13:59:34.389318,14.143748,14.357859,55.631428,56.111349
1900-01-01 13:59:35.389456,14.130788,14.359872,55.630071,56.116738
1900-01-01 13:59:36.391368,14.104868,14.34981,55.629699,56.115692
1900-01-01 13:59:37.391688,14.117828,14.335725,55.631054,56.113449
1900-01-01 13:59:38.391509,14.111348,14.34981,55.628271,56.11404
1900-01-01 13:59:39.391698,14.127548,14.331701,55.628938,56.111783
1900-01-01 13:59:40.391670,14.124308,14.34981,55.626678,56.109524
1900-01-01 13:59:41.391600,14.127548,14.341762,55.626504,56.109799
1900-01-01 13:59:42.391496,14.117828,14.329688,55.622484,56.110052
1900-01-01 13:59:43.393178,14.121068,14.343774,55.621946,56.105017
1900-01-01 13:59:44.394043,14.114588,14.339749,55.622083,56.110101
1900-01-01 13:59:45.393404,14.127548,14.337737,55.622302,56.108296
1900-01-01 13:59:46.393427,14.121068,14.347798,55.616945,56.102941
1900-01-01 13:59:47.394079,14.130788,14.337737,55.614467,56.104511
1900-01-01 13:59:48.394444,14.121068,14.337737,55.61324,56.103734
1900-01-01 13:59:49.395390,14.104868,14.337737,55.613974,56.101544
1900-01-01 13:59:50.395407,14.130788,14.321639,55.615996,56.10514
1900-01-01 13:59:51.395471,14.121068,14.339749,55.616028,56.102924
1900-01-01 13:59:52.397159,14.114588,14.323652,55.612439,56.101359
1900-01-01 13:59:53.397409,14.091907,14.331701,55.608089,56.09881
1900-01-01 13:59:54.397496,14.108108,14.323652,55.608041,56.097862
1900-01-01 13:59:55.397615,14.111348,14.331701,55.611876,56.097198
1900-01-01 13:59:56.397514,14.134028,14.337737,55.606722,56.097893
1900-01-01 13:59:57.397538,14.130788,14.335725,55.609504,56.101798
1900-01-01 13:59:58.397643,14.111348,14.341762,55.614434,56.108301
1900-01-01 13:59:59.397734,14.127548,14.351823,55.621284,56.110877
1900-01-01 14:00:00.398972,14.124308,14.34981,55.621139,56.111856
1900-01-01 14:00:01.398423,14.111348,14.351823,55.622722,56.115013
1900-01-01 14:00:02.399100,14.130788,14.345786,55.625678,56.115719
1900-01-01 14:00:03.399172,14.130788,14.337737,55.621375,56.11479
1900-01-01 14:00:04.399187,14.143748,14.341762,55.618793,56.112884
1900-01-01 14:00:05.399322,14.146988,14.34981,55.621626,56.112792
1900-01-01 14:00:06.401255,14.124308,14.341762,55.622613,56.113105
1900-01-01 14:00:07.401601,14.146988,14.34981,55.620998,56.117562
1900-01-01 14:00:08.401642,14.130788,14.363896,55.622533,56.116173
1900-01-01 14:00:09.401661,14.140508,14.357859,55.62021,56.111602
1900-01-01 14:00:10.401563,14.130788,14.353835,55.624421,56.116936
1900-01-01 14:00:11.402846,14.130788,14.357859,55.627912,56.122225
1900-01-01 14:00:12.403390,14.130788,14.343774,55.624992,56.119306
1900-01-01 14:00:13.404371,14.130788,14.355847,55.625446,56.119759
1900-01-01 14:00:14.404867,14.153468,14.339749,55.626703,56.117644
1900-01-01 14:00:15.405201,14.137268,14.351823,55.62557,56.11786
1900-01-01 14:00:16.405392,14.140508,14.36792,55.626071,56.117461
1900-01-01 14:00:17.406118,14.150228,14.345786,55.627382,56.118997
1900-01-01 14:00:18.405361,14.156708,14.347798,55.625969,56.118259
1900-01-01 14:00:19.406444,14.146988,14.371945,55.624965,56.11658
1900-01-01 14:00:20.407320,14.146988,14.361884,55.625987,56.117153
1900-01-01 14:00:21.407745,14.134028,14.333713,55.628734,56.121023
1900-01-01 14:00:22.407599,14.143748,14.36792,55.631462,56.121277
1900-01-01 14:00:23.408202,14.146988,14.351823,55.629069,56.121133
1900-01-01 14:00:24.407488,14.159948,14.377982,55.625162,56.115204
1900-01-01 14:00:25.407498,14.127548,14.357859,55.625008,56.111227
1900-01-01 14:00:26.407500,14.146988,14.345786,55.619894,56.111511
1900-01-01 14:00:27.407561,14.124308,14.337737,55.620346,56.111063
1900-01-01 14:00:28.407532,14.134028,14.343774,55.620575,56.112866
1900-01-01 14:00:29.407517,14.124308,14.343774,55.620421,56.112712
1900-01-01 14:00:30.407543,14.117828,14.339749,55.620814,56.11378
1900-01-01 14:00:31.408747,14.137268,14.341762,55.62607,56.116561
1900-01-01 14:00:32.409136,14.130788,14.357859,55.628789,56.118155
1900-01-01 14:00:33.409126,14.127548,14.341762,55.621856,56.112123
1900-01-01 14:00:34.409412,14.117828,14.343774,55.62113,56.111847
1900-01-01 14:00:35.409428,14.121068,14.343774,55.617888,56.107706
1900-01-01 14:00:36.410180,14.108108,14.343774,55.619747,56.111364
1900-01-01 14:00:37.409243,14.117828,14.333713,55.620823,56.11244
1900-01-01 14:00:38.409411,14.108108,14.329688,55.625404,56.114321
1900-01-01 14:00:39.409467,14.108108,14.329688,55.623139,56.113631
1900-01-01 14:00:40.409221,14.098388,14.337737,55.622917,56.116107
1900-01-01 14:00:41.410791,14.117828,14.319627,55.626685,56.116277
1900-01-01 14:00:42.411278,14.117828,14.333713,55.63161,56.122999
1900-01-01 14:00:43.411680,14.124308,14.357859,55.632917,56.120932
1900-01-01 14:00:44.411460,14.127548,14.339749,55.636706,56.125171
1900-01-01 14:00:45.411541,14.124308,14.343774,55.635839,56.125428
1900-01-01 14:00:46.411506,14.124308,14.339749,55.64169,56.129253
1900-01-01 14:00:47.411627,14.130788,14.345786,55.64116,56.125576
1900-01-01 14:00:48.411541,14.124308,14.329688,55.639136,56.128274
1900-01-01 14:00:49.411567,14.150228,14.357859,55.645011,56.130775
1900-01-01 14:00:50.412128,14.156708,14.345786,55.648536,56.130927
1900-01-01 14:00:51.411997,14.124308,14.359872,55.646976,56.130266
1900-01-01 14:00:52.412646,14.143748,14.359872,55.646855,56.128346
1900-01-01 14:00:53.413468,14.143748,14.345786,55.646935,56.125053
1900-01-01 14:00:54.414446,14.130788,14.345786,55.648769,56.125538
1900-01-01 14:00:55.415094,14.143748,14.351823,55.646376,56.125394
1900-01-01 14:00:56.415315,14.143748,14.347798,55.64489,56.124358
1900-01-01 14:00:57.416811,14.130788,14.351823,55.643671,56.12269
1900-01-01 14:00:58.416834,14.124308,14.355847,55.637745,56.114966
1900-01-01 14:00:59.417280,14.146988,14.353835,55.636836,56.114282
1900-01-01 14:01:00.417467,14.140508,14.345786,55.633565,56.112136
1900-01-01 14:01:01.417387,14.159948,14.357859,55.633538,56.112109
1900-01-01 14:01:02.417603,14.150228,14.359872,55.633554,56.108752
1900-01-01 14:01:03.417531,14.146988,14.357859,55.636848,56.115644
1900-01-01 14:01:04.417459,14.143748,14.369933,55.635532,56.112753
1900-01-01 14:01:05.417218,14.140508,14.343774,55.637322,56.116342
1900-01-01 14:01:06.419160,14.140508,14.359872,55.636269,56.112591
1900-01-01 14:01:07.418486,14.127548,14.357859,55.634109,56.112006
1900-01-01 14:01:08.418809,14.137268,14.339749,55.634674,56.111221
1900-01-01 14:01:09.420125,14.156708,14.347798,55.637674,56.113996
1900-01-01 14:01:10.419456,14.137268,14.351823,55.641342,56.112041
1900-01-01 14:01:11.420982,14.137268,14.345786,55.635987,56.114108
1900-01-01 14:01:12.421478,14.137268,14.359872,55.638016,56.117035
1900-01-01 14:01:13.421662,14.127548,14.351823,55.639647,56.111021
1900-01-01 14:01:14.421477,14.134028,14.345786,55.630158,56.106032
1900-01-01 14:01:15.421880,14.127548,14.345786,55.626726,56.104625
1900-01-01 14:01:16.421556,14.121068,14.357859,55.624287,56.107583
1900-01-01 14:01:17.421514,14.124308,14.345786,55.629234,56.106232
1900-01-01 14:01:18.422426,14.124308,14.339749,55.639943,56.11424
1900-01-01 14:01:19.423600,14.140508,14.339749,55.640714,56.117485
1900-01-01 14:01:20.423331,14.124308,14.351823,55.635375,56.117993
1900-01-01 14:01:21.424808,14.117828,14.339749,55.635708,56.117652
1900-01-01 14:01:22.424983,14.130788,14.343774,55.634798,56.115842
1900-01-01 14:01:23.425271,14.134028,14.335725,55.632503,56.113998
1900-01-01 14:01:24.426047,14.117828,14.339749,55.628994,56.110939
1900-01-01 14:01:25.426279,14.127548,14.341762,55.63093,56.11355
1900-01-01 14:01:26.427479,14.098388,14.327676,55.635372,56.117991
1900-01-01 14:01:27.427481,14.117828,14.345786,55.637914,56.123455
1900-01-01 14:01:28.427497,14.146988,14.343774,55.640859,56.125275
1900-01-01 14:01:29.427505,14.124308,14.341762,55.639373,56.121765
1900-01-01 14:01:30.427401,14.111348,14.331701,55.637196,56.119814
1900-01-01 14:01:31.428670,14.104868,14.339749,55.634806,56.120572
1900-01-01 14:01:32.428926,14.111348,14.331701,55.638981,56.121149
1900-01-01 14:01:33.429197,14.104868,14.347798,55.634245,56.120686
1900-01-01 14:01:34.429472,14.114588,14.331701,55.632472,56.11779
1900-01-01 14:01:35.429184,14.108108,14.321639,55.629084,56.116875
1900-01-01 14:01:36.429184,14.108108,14.339749,55.628137,56.117053
1900-01-01 14:01:37.429449,14.127548,14.333713,55.636975,56.122741
1900-01-01 14:01:38.431026,14.127548,14.337737,55.631427,56.120118
1900-01-01 14:01:39.431372,14.121068,14.343774,55.630736,56.116728
1900-01-01 14:01:40.431475,14.111348,14.327676,55.627748,56.120262
1900-01-01 14:01:41.432845,14.121068,14.337737,55.630496,56.117838
1900-01-01 14:01:42.433188,14.101628,14.321639,55.631611,56.120976
1900-01-01 14:01:43.434325,14.117828,14.331701,55.631405,56.12032
1900-01-01 14:01:44.435519,14.124308,14.351823,55.634455,56.123145
1900-01-01 14:01:45.436330,14.104868,14.337737,55.633454,56.123043
1900-01-01 14:01:46.437426,14.114588,14.345786,55.63139,56.119631
1900-01-01 14:01:47.438165,14.130788,14.345786,55.627075,56.120714
1900-01-01 14:01:48.437438,14.117828,14.337737,55.627222,56.120411
1900-01-01 14:01:49.437471,14.111348,14.331701,55.626038,56.116979
1900-01-01 14:01:50.437432,14.124308,14.333713,55.628087,56.121501
1900-01-01 14:01:51.437842,14.127548,14.333713,55.632472,56.127458
1900-01-01 14:01:52.437173,14.101628,14.323652,55.633627,56.12659
1900-01-01 14:01:53.437497,14.117828,14.339749,55.633191,56.12458
1900-01-01 14:01:54.438953,14.108108,14.339749,55.626329,56.119068
1900-01-01 14:01:55.439519,14.111348,14.323652,55.62887,56.118911
1900-01-01 14:01:56.441082,14.130788,14.345786,55.626941,56.117207
1900-01-01 14:01:57.441269,14.127548,14.339749,55.615831,56.108348
1900-01-01 14:01:58.441510,14.130788,14.353835,55.620608,56.114473
1900-01-01 14:01:59.441570,14.124308,14.339749,55.617581,56.110323
1900-01-01 14:02:00.441588,14.130788,14.329688,55.620632,56.112249
1900-01-01 14:02:01.441332,14.130788,14.343774,55.61972,56.11471
1900-01-01 14:02:02.441578,14.114588,14.343774,55.619454,56.114669
1900-01-01 14:02:03.441472,14.140508,14.339749,55.618427,56.113642
1900-01-01 14:02:04.441531,14.117828,14.339749,55.619364,56.115703
1900-01-01 14:02:05.441549,14.111348,14.331701,55.618139,56.115603
1900-01-01 14:02:06.441404,14.098388,14.335725,55.621037,56.119624
1900-01-01 14:02:07.441472,14.124308,14.339749,55.624055,56.120843
1900-01-01 14:02:08.441463,14.127548,14.341762,55.626399,56.12476
1900-01-01 14:02:09.441598,14.111348,14.327676,55.627842,56.123954
1900-01-01 14:02:10.441459,14.098388,14.313591,55.625886,56.127395
1900-01-01 14:02:11.441322,14.111348,14.317615,55.627793,56.123231
1900-01-01 14:02:12.441473,14.104868,14.325664,55.625219,56.127628
1900-01-01 14:02:13.441583,14.101628,14.327676,55.626065,56.120603
1900-01-01 14:02:14.441499,14.127548,14.329688,55.619386,56.119773
1900-01-01 14:02:15.442328,14.130788,14.323652,55.619817,56.121103
1900-01-01 14:02:16.443186,14.117828,14.333713,55.619901,56.119388
1900-01-01 14:02:17.444211,14.117828,14.339749,55.621327,56.120139
1900-01-01 14:02:18.444330,14.124308,14.351823,55.624513,56.126247
1900-01-01 14:02:19.444881,14.130788,14.341762,55.624863,56.127272
1900-01-01 14:02:20.445328,14.121068,14.343774,55.632709,56.133092
1900-01-01 14:02:21.445584,14.127548,14.333713,55.636517,56.137349
1900-01-01 14:02:22.446057,14.121068,14.339749,55.63314,56.132399
1900-01-01 14:02:23.446238,14.130788,14.343774,55.627563,56.121427
1900-01-01 14:02:24.447411,14.134028,14.343774,55.62622,56.123007
1900-01-01 14:02:25.447447,14.146988,14.345786,55.625717,56.124078
1900-01-01 14:02:26.447446,14.130788,14.353835,55.63207,56.129531
1900-01-01 14:02:27.447466,14.127548,14.343774,55.636817,56.134276
1900-01-01 14:02:28.447438,14.159948,14.351823,55.639445,56.138028
1900-01-01 14:02:29.447399,14.140508,14.353835,55.640752,56.136861
1900-01-01 14:02:30.447462,14.150228,14.355847,55.645374,56.139457
