t,S5 ref T,S5 air 1 T,S5 air 2 T,S5 mix T,S6 ref T,S6 air 1 T,S6 air 2 T,S6 mix T,S5 ref P,S5 mix P,S6 ref P,S6 mix P
89.078875,21.952132,21.939633,21.944028,21.931085,21.843875,21.986593,22.018269,21.867477,15.417094,15.332836,14.509700,14.564791
90.079535,21.936176,21.928950,21.934732,21.921142,21.841286,21.984515,22.007586,21.858922,15.400891,15.313392,14.496737,14.568032
91.079195,21.949277,21.940930,21.960821,21.927305,21.858819,21.983045,22.013322,21.865548,15.413854,15.310151,14.506459,14.580995
92.078852,21.954492,21.937578,21.949605,21.923267,21.845751,21.986640,22.015520,21.862898,15.387928,15.336077,14.516181,14.577754
93.079512,21.961085,21.943904,21.956856,21.938650,21.853929,21.995546,22.026703,21.875737,15.378206,15.323114,14.516181,14.577754
94.079170,21.953999,21.943409,21.946416,21.927632,21.861992,21.982910,22.017882,21.878134,15.394410,15.336077,14.496737,14.580995
95.079831,21.960013,21.950813,21.963997,21.933415,21.865002,21.999793,22.010715,21.873046,15.384688,15.310151,14.496737,14.593958
96.079491,21.951572,21.936784,21.957831,21.928443,21.860455,21.985802,22.016808,21.875938,15.413854,15.339318,14.519422,14.571273
97.079147,21.951768,21.950594,21.961695,21.935809,21.854605,22.003113,22.028767,21.877985,15.394410,15.336077,14.509700,14.577754
98.079811,21.949666,21.940013,21.958516,21.927462,21.859983,21.987134,22.019574,21.868018,15.381447,15.316633,14.506459,14.584236
99.079466,21.944185,21.935887,21.948377,21.929151,21.862797,21.986279,22.027013,21.866469,15.387928,15.349040,14.506459,14.584236
100.079125,21.958677,21.951694,21.948225,21.924215,21.856862,21.998689,22.019460,21.864771,15.426817,15.310151,14.496737,14.568032
101.079788,21.944592,21.931818,21.942920,21.918919,21.853176,21.987380,22.009761,21.863175,15.413854,15.316633,14.503218,14.584236
102.079447,21.943240,21.942445,21.941058,21.921961,21.856634,21.971457,22.014606,21.859510,15.420335,15.326355,14.499977,14.590717
103.079103,21.956909,21.938560,21.945499,21.915508,21.851823,21.977262,22.016965,21.867166,15.397650,15.326355,14.496737,14.577754
104.079765,21.940803,21.934142,21.935530,21.916749,21.846017,21.975496,22.004453,21.856148,15.410613,15.319874,14.512940,14.564791
105.079423,21.959008,21.935477,21.951436,21.924314,21.856373,21.997169,22.012263,21.875048,15.394410,15.303670,14.503218,14.574513
106.079112,21.953527,21.938182,21.955066,21.932248,21.860466,21.995852,22.013581,21.857076,15.426817,15.313392,14.503218,14.574513
107.079743,21.948588,21.929267,21.943839,21.915282,21.852475,21.974030,22.016230,21.860464,15.426817,15.326355,14.496737,14.555069
108.079401,21.956835,21.949703,21.942301,21.926768,21.857646,21.985746,22.015387,21.870793,15.397650,15.339318,14.493496,14.577754
109.079058,21.958639,21.937828,21.952168,21.915619,21.858955,21.988243,22.019239,21.864038,15.381447,15.319874,14.516181,14.584236
110.079719,21.950213,21.930567,21.943288,21.922458,21.850999,21.978429,22.016836,21.865789,15.410613,15.310151,14.503218,14.587476
111.079379,21.952757,21.931226,21.944409,21.913668,21.861836,21.986756,22.026052,21.862782,15.404132,15.332836,14.509700,14.580995
112.079036,21.961879,21.944435,21.949061,21.923485,21.864869,21.994259,22.026309,21.881852,15.384688,15.332836,14.499977,14.593958
