t,S1 ref T,S1 air 1 T,S1 air 2 T,S1 mix T,S2 ref T,S2 air 1 T,S2 air 2 T,S2 mix T,S1 ref P,S1 mix P,S2 ref P,S2 mix P
610.837169,55.157686,57.755548,59.245065,56.402712,55.334961,58.490979,58.606197,55.834524,6.430407,12.781738,8.287199,8.232111
611.836859,55.162309,57.752301,59.237338,56.399472,55.324287,58.500319,58.604532,55.827901,6.407724,12.772017,8.270997,8.215909
612.837388,55.153706,57.751124,59.244321,56.405790,55.327157,58.495850,58.606800,55.833019,6.414205,12.778497,8.251554,8.235351
613.837578,55.166078,57.756514,59.250793,56.407549,55.324456,58.499629,58.613948,55.834817,6.420686,12.772017,8.277478,8.219149
614.837454,55.154138,57.746612,59.239041,56.405449,55.328938,58.498654,58.606685,55.828278,6.417446,12.781738,8.283958,8.225630
615.837956,55.161735,57.757794,59.240285,56.414789,55.323938,58.487096,58.613993,55.831375,6.404484,12.781738,8.296920,8.235351
616.838861,55.166295,57.739205,59.239185,56.390305,55.328947,58.478809,58.603909,55.836832,6.410965,12.778497,8.248313,8.219149
617.839283,55.165015,57.754554,59.248090,56.410238,55.349263,58.500070,58.609223,55.841625,6.430407,12.781738,8.287199,8.248313
618.840012,55.166936,57.758495,59.243882,56.416366,55.341961,58.500801,58.613099,55.842197,6.427167,12.794700,8.293680,8.219149
619.840751,55.162061,57.756547,59.238266,56.408270,55.332137,58.497655,58.612198,55.833950,6.433648,12.794700,8.267756,8.215909
620.840951,55.160282,57.751624,59.247307,56.403834,55.340031,58.507597,58.615851,55.840717,6.407724,12.784978,8.254794,8.228870
621.840774,55.159155,57.748701,59.245708,56.406280,55.340929,58.501281,58.599205,55.833518,6.423927,12.817383,8.280718,8.228870
622.841321,55.176763,57.752805,59.246030,56.409524,55.341888,58.511934,58.607162,55.833803,6.420686,12.775257,8.270997,8.225630
623.840871,55.158024,57.754312,59.252127,56.395170,55.335074,58.501413,58.599112,55.829464,6.410965,12.772017,8.290439,8.212668
624.841059,55.156897,57.743975,59.240499,56.398815,55.333722,58.497866,58.595341,55.836658,6.436888,12.794700,8.261275,8.219149
625.841101,55.171380,57.742711,59.241607,56.407344,55.342805,58.503916,58.613069,55.835618,6.427167,12.817383,8.274237,8.219149
626.840812,55.151367,57.731038,59.239533,56.394700,55.322344,58.485670,58.599765,55.827532,6.433648,12.778497,8.280718,8.222389
627.841537,55.153951,57.733394,59.233083,56.393637,55.315704,58.498983,58.596233,55.824043,6.417446,12.781738,8.290439,8.228870
628.840979,55.161435,57.739520,59.245729,56.411921,55.342759,58.509836,58.622582,55.841870,6.433648,12.791459,8.303401,8.225630
629.841815,55.154894,57.736583,59.239901,56.412156,55.340043,58.502659,58.619897,55.833082,6.414205,12.797940,8.261275,8.232111
630.841902,55.163679,57.741985,59.245086,56.415099,55.334879,58.511214,58.613405,55.838490,6.394762,12.804421,8.267756,8.219149
631.842254,55.152552,57.733793,59.219974,56.402094,55.319704,58.495976,58.614787,55.822194,6.414205,12.791459,8.248313,8.209428
632.842355,55.149674,57.732268,59.230275,56.397121,55.322901,58.499319,58.618579,55.824266,6.401243,12.791459,8.267756,8.225630
633.841885,55.165208,57.754072,59.246424,56.413067,55.334609,58.509858,58.634732,55.831473,6.417446,12.810902,8.280718,8.225630
634.842443,55.162603,57.749449,59.250252,56.420722,55.339653,58.508970,58.638336,55.834941,6.427167,12.820624,8.270997,8.232111
635.842493,55.162327,57.742207,59.237390,56.413688,55.332177,58.508681,58.645234,55.844560,6.410965,12.772017,8.254794,8.222389
636.841896,55.164587,57.751205,59.235266,56.403467,55.325664,58.503637,58.638169,55.830627,6.401243,12.804421,8.261275,8.222389
637.842503,55.158072,57.744699,59.228654,56.402242,55.332423,58.508028,58.626838,55.826589,6.401243,12.788219,8.261275,8.235351
638.843486,55.179179,57.749152,59.242296,56.410282,55.344979,58.515611,58.628806,55.839816,6.391522,12.778497,8.254794,8.222389
639.843290,55.172277,57.746752,59.241608,56.414764,55.347301,58.503917,58.635080,55.843712,6.398003,12.762295,8.283958,8.222389
640.843159,55.159600,57.747573,59.236827,56.400084,55.321577,58.514183,58.625357,55.839585,6.385041,12.788219,8.267756,8.222389
641.843414,55.160910,57.743040,59.229065,56.397708,55.325137,58.503499,58.614224,55.835723,6.404484,12.781738,8.264516,8.225630
642.843516,55.152920,57.752586,59.233578,56.403576,55.332895,58.499703,58.616493,55.838756,6.417446,12.762295,8.264516,8.225630
643.843295,55.162679,57.734920,59.234536,56.404086,55.325106,58.503581,58.633396,55.831868,6.404484,12.801181,8.235351,8.212668
644.843207,55.157839,57.742893,59.239461,56.392605,55.333314,58.503342,58.627318,55.832877,6.404484,12.807662,8.248313,8.219149
645.842774,55.164035,57.741442,59.240345,56.410801,55.336135,58.495017,58.625507,55.838846,6.385041,12.788219,8.232111,8.222389
646.842894,55.167919,57.768014,59.247338,56.397569,55.349917,58.504259,58.638790,55.843629,6.398003,12.784978,8.264516,8.209428
647.844518,55.167329,57.763605,59.250430,56.419326,55.342578,58.505330,58.647273,55.843039,6.391522,12.797940,8.258035,8.225630
648.844059,55.157351,57.739710,59.252883,56.402897,55.340475,58.491388,58.652871,55.843860,6.398003,12.781738,8.274237,8.222389
649.844441,55.169622,57.744101,59.246106,56.407352,55.346446,58.505721,58.648787,55.837010,6.407724,12.778497,8.245073,8.212668
650.843670,55.157622,57.740205,59.241714,56.405653,55.328823,58.508740,58.645068,55.829737,6.391522,12.794700,8.241832,8.212668
651.845181,55.165616,57.747739,59.238157,56.404114,55.325793,58.497096,58.638366,55.840651,6.398003,12.788219,8.254794,8.235351
652.845973,55.165062,57.745614,59.235545,56.413414,55.346161,58.506611,58.646084,55.845946,6.404484,12.810902,8.261275,8.228870
653.847488,55.160338,57.740895,59.232214,56.404908,55.333338,58.489129,58.633544,55.827279,6.404484,12.810902,8.270997,8.235351
654.847527,55.165207,57.742837,59.234457,56.405580,55.341131,58.501256,58.642525,55.834395,6.430407,12.807662,8.251554,8.232111
655.847367,55.171380,57.747205,59.238395,56.409299,55.340555,58.505420,58.646914,55.842366,6.420686,12.794700,8.264516,8.212668
656.847023,55.158001,57.727552,59.247646,56.401250,55.343374,58.510407,58.641120,55.843160,6.407724,12.801181,8.261275,8.212668
657.847547,55.167648,57.750892,59.240321,56.405157,55.334799,58.512063,58.654455,55.834812,6.404484,12.791459,8.277478,8.228870
658.846879,55.164969,57.742824,59.240156,56.408140,55.331895,58.513246,58.654515,55.830110,6.394762,12.804421,8.264516,8.228870
659.847558,55.159442,57.733485,59.236547,56.409697,55.339191,58.514801,58.652252,55.840102,6.423927,12.807662,8.261275,8.232111
660.847567,55.165438,57.742618,59.237754,56.417425,55.332814,58.511292,58.642230,55.843172,6.417446,12.797940,8.270997,8.222389
661.847257,55.151714,57.747561,59.233639,56.403861,55.338213,58.518854,58.643279,55.841373,6.394762,12.801181,8.270997,8.222389
662.847028,55.158595,57.747693,59.238448,56.410476,55.337895,58.512885,58.639106,55.828461,6.394762,12.814143,8.258035,8.228870
663.847141,55.151582,57.732375,59.220970,56.404216,55.330882,58.508428,58.640040,55.834269,6.398003,12.794700,8.258035,8.219149
664.847478,55.156954,57.731675,59.229310,56.410544,55.342553,58.511381,58.643891,55.833342,6.401243,12.778497,8.248313,8.238592
665.847032,55.147724,57.729871,59.224519,56.404622,55.333548,58.518267,58.636178,55.837159,6.394762,12.791459,8.258035,8.225630
666.847160,55.161772,57.733340,59.232899,56.399748,55.341071,58.509130,58.645683,55.832086,6.381800,12.807662,8.245073,8.219149
667.847213,55.157745,57.741002,59.228532,56.405268,55.334794,58.500270,58.646929,55.829185,6.391522,12.784978,8.264516,8.228870
668.847106,55.159303,57.745029,59.237634,56.408312,55.339502,58.525771,58.648623,55.838389,6.417446,12.807662,8.264516,8.238592
669.847195,55.165499,57.752341,59.236746,56.405624,55.341423,58.515899,58.648858,55.836037,6.410965,12.820624,8.277478,8.225630
670.847475,55.162485,57.751353,59.236732,56.408083,55.339760,58.524419,58.658051,55.841121,6.404484,12.791459,8.277478,8.225630
671.847317,55.154770,57.737582,59.221260,56.396862,55.343968,58.513210,58.644821,55.826661,6.414205,12.801181,8.270997,8.222389
672.847530,55.161381,57.748228,59.229677,56.416756,55.339780,58.521405,58.658855,55.839567,6.407724,12.794700,8.238592,8.212668
673.847271,55.162428,57.744330,59.238219,56.410022,55.344426,58.519618,58.655721,55.841063,6.407724,12.801181,8.274237,8.222389
674.847503,55.155951,57.735840,59.235920,56.404797,55.342674,58.508334,58.644213,55.839761,6.404484,12.801181,8.267756,8.215909
675.847456,55.149498,57.742203,59.233872,56.399824,55.333973,58.522682,58.639021,55.824540,6.430407,12.794700,8.277478,8.225630
676.847353,55.166981,57.736969,59.228033,56.411063,55.339755,58.521108,58.648002,55.837518,6.401243,12.791459,8.274237,8.238592
677.847380,55.177765,57.749986,59.247799,56.411296,55.340416,58.531447,58.656769,55.841776,6.394762,12.797940,8.267756,8.219149
678.847526,55.171837,57.738000,59.230459,56.411694,55.345286,58.519043,58.645938,55.840124,6.417446,12.827105,8.277478,8.219149
679.847106,55.168535,57.739645,59.230830,56.406220,55.338610,58.526376,58.639795,55.840421,6.391522,12.807662,8.287199,8.232111
680.846775,55.157459,57.740043,59.227647,56.401684,55.344407,58.517353,58.638858,55.833847,6.417446,12.814143,8.277478,8.219149
681.846795,55.160303,57.747152,59.239656,56.418655,55.349725,58.532286,58.643683,55.839389,6.401243,12.810902,8.258035,8.225630
682.847372,55.155727,57.733819,59.230572,56.417203,55.354373,58.529263,58.635495,55.844260,6.410965,12.810902,8.264516,8.222389
683.847386,55.153612,57.744738,59.232290,56.409930,55.347084,58.518853,58.639908,55.838097,6.417446,12.810902,8.280718,8.212668
684.847432,55.147283,57.739766,59.219615,56.407806,55.334907,58.523917,58.622739,55.835819,6.404484,12.810902,8.274237,8.199706
685.847464,55.143882,57.726708,59.219450,56.396849,55.330381,58.508480,58.613141,55.825447,6.401243,12.801181,8.287199,8.219149
686.847522,55.153516,57.727792,59.226507,56.406838,55.334616,58.511496,58.611216,55.842500,6.414205,12.827105,8.287199,8.222389
687.847308,55.151450,57.737637,59.224522,56.402826,55.344698,58.516697,58.614620,55.833913,6.410965,12.807662,8.261275,8.212668
688.846653,55.166670,57.743175,59.232813,56.413152,55.352268,58.527237,58.617523,55.842605,6.410965,12.794700,8.267756,8.225630
689.847167,55.160745,57.737257,59.232075,56.407917,55.339144,58.517290,58.614315,55.836457,6.407724,12.820624,8.300161,8.219149
690.847378,55.150156,57.737692,59.227694,56.401731,55.340704,58.526159,58.622959,55.833069,6.427167,12.794700,8.270997,8.215909
691.847448,55.146651,57.727227,59.218197,56.408634,55.336975,58.514638,58.615930,55.826641,6.410965,12.817383,8.270997,8.222389
692.847429,55.158422,57.737859,59.229084,56.406495,55.336372,58.509582,58.611772,55.833461,6.430407,12.797940,8.296920,8.222389
693.847481,55.155006,57.736020,59.227599,56.410853,55.333856,58.504502,58.616800,55.828022,6.410965,12.807662,8.290439,8.206187
694.847495,55.171502,57.736317,59.223464,56.407613,55.339777,58.531137,58.626589,55.838439,6.391522,12.817383,8.270997,8.222389
695.847521,55.162664,57.730411,59.225858,56.409335,55.348261,58.497820,58.622245,55.838150,6.420686,12.801181,8.287199,8.235351
696.847535,55.158362,57.732182,59.223907,56.412553,55.345310,58.496991,58.615802,55.826429,6.417446,12.807662,8.264516,8.222389
697.847363,55.158383,57.734449,59.224504,56.403933,55.340607,58.512412,58.619095,55.830048,6.410965,12.820624,8.280718,8.222389
698.847591,55.154069,57.753508,59.237026,56.420519,55.337643,58.503152,58.623984,55.831133,6.414205,12.804421,8.280718,8.222389
699.848218,55.171766,57.751634,59.233005,56.412670,55.359837,58.507889,58.634336,55.853996,6.423927,12.820624,8.277478,8.222389
700.848739,55.161087,57.738273,59.227851,56.407284,55.350284,58.516659,58.623117,55.837923,6.427167,12.810902,8.270997,8.212668
701.849603,55.153059,57.745535,59.224980,56.405308,55.337758,58.505476,58.606095,55.841818,6.433648,12.797940,8.290439,8.219149
702.850067,55.179592,57.757878,59.241793,56.419221,55.349217,58.517129,58.636388,55.845852,6.433648,12.827105,8.290439,8.232111
703.850002,55.161827,57.747326,59.233256,56.424613,55.350575,58.517124,58.628298,55.844736,6.430407,12.807662,8.277478,8.238592
704.850855,55.162337,57.739747,59.228102,56.412482,55.341186,58.516910,58.618651,55.832201,6.430407,12.830345,8.300161,8.228870
705.852040,55.166960,57.741668,59.238602,56.416250,55.339285,58.521798,58.620170,55.844245,6.433648,12.807662,8.290439,8.225630
706.852530,55.170781,57.744135,59.234884,56.409829,55.353903,58.527062,58.645422,55.838393,6.446610,12.807662,8.322844,8.238592
707.852511,55.167454,57.740587,59.236439,56.418356,55.345402,58.533334,58.635075,55.837766,6.453091,12.814143,8.303401,8.219149
708.852201,55.169976,57.746252,59.242299,56.417929,55.345225,58.532459,58.635547,55.849283,6.443369,12.814143,8.309882,8.232111
709.851969,55.150537,57.726614,59.223910,56.395694,55.338385,58.523048,58.617827,55.828726,6.462812,12.797940,8.316363,8.232111
710.852574,55.156696,57.743325,59.227412,56.413140,55.352417,58.524754,58.625372,55.834883,6.436888,12.823864,8.303401,8.219149
711.851846,55.174029,57.737493,59.238486,56.418158,55.352203,58.530217,58.627241,55.841416,6.449850,12.823864,8.319604,8.222389
712.852939,55.152215,57.736153,59.219761,56.401432,55.339838,58.530577,58.618169,55.828380,6.423927,12.807662,8.283958,8.209428
713.853151,55.154838,57.737650,59.231643,56.405910,55.358883,58.542237,58.627358,55.834600,6.420686,12.820624,8.290439,8.219149
714.853385,55.165247,57.733216,59.228112,56.409344,55.351294,58.538032,58.634157,55.831287,6.430407,12.840067,8.290439,8.235351
715.853177,55.148359,57.726461,59.225004,56.409154,55.341382,58.523693,58.635765,55.829473,6.417446,12.843307,8.280718,8.232111
716.853241,55.155818,57.730540,59.215046,56.400307,55.343666,58.526759,58.630296,55.827259,6.433648,12.810902,8.283958,8.212668
717.853308,55.161028,57.735743,59.223838,56.407537,55.352250,58.527692,58.625390,55.826844,6.423927,12.817383,8.290439,8.222389
718.853252,55.156677,57.739711,59.222725,56.412718,55.340701,58.531071,58.622930,55.831491,6.433648,12.804421,8.280718,8.199706
719.853226,55.163187,57.741943,59.219205,56.410317,55.342036,58.516544,58.627269,55.838673,6.449850,12.814143,8.309882,8.225630
720.853292,55.157420,57.732140,59.215795,56.402857,55.344593,58.502129,58.625206,55.826386,6.417446,12.807662,8.274237,8.215909
721.853294,55.160842,57.740275,59.223903,56.415472,55.343740,58.513159,58.630397,55.844875,6.420686,12.830345,8.287199,8.228870
722.854474,55.158516,57.739750,59.214982,56.411934,55.337140,58.510074,58.633825,55.835578,6.417446,12.820624,8.303401,8.222389
723.853788,55.163213,57.747137,59.222012,56.423470,55.357809,58.517780,58.644226,55.839599,6.417446,12.810902,8.280718,8.225630
724.854213,55.168609,57.739719,59.216384,56.404121,55.336884,58.517990,58.627143,55.825202,6.420686,12.817383,8.293680,8.215909
725.854210,55.159444,57.744721,59.219128,56.424854,55.354041,58.510853,58.632358,55.842129,6.430407,12.820624,8.296920,8.222389
726.854340,55.146032,57.727508,59.205566,56.401831,55.340405,58.499307,58.614076,55.820400,6.417446,12.836826,8.300161,8.232111
727.854346,55.167552,57.742033,59.227503,56.422674,55.346175,58.512942,58.641409,55.841237,6.414205,12.810902,8.290439,8.215909
728.853875,55.174734,57.751229,59.222376,56.415517,55.361231,58.519268,58.649756,55.847518,6.433648,12.814143,8.287199,8.212668
729.853838,55.152823,57.725302,59.204373,56.403335,55.329873,58.512938,58.632871,55.823590,6.414205,12.830345,8.283958,8.222389
730.854292,55.170117,57.750887,59.223305,56.416672,55.358639,58.535470,58.654728,55.839079,6.423927,12.820624,8.293680,8.228870
731.854372,55.151568,57.731014,59.219338,56.414048,55.351564,58.524988,58.645145,55.841227,6.407724,12.820624,8.300161,8.219149
732.854384,55.150127,57.722385,59.197480,56.400480,55.336401,58.501776,58.634960,55.828992,6.417446,12.833586,8.296920,8.215909
733.854356,55.156098,57.745649,59.217846,56.411205,55.348445,58.517881,58.658475,55.843057,6.430407,12.836826,8.280718,8.212668
734.854111,55.159545,57.752911,59.218231,56.409792,55.351217,58.528373,58.652797,55.841330,6.420686,12.804421,8.300161,8.206187
735.854362,55.154955,57.732823,59.216419,56.407078,55.340553,58.501404,58.642898,55.822797,6.410965,12.823864,8.290439,8.228870
736.854905,55.156690,57.743544,59.203882,56.403068,55.350837,58.507056,58.647652,55.827007,6.446610,12.817383,8.296920,8.202947
737.854843,55.158550,57.742705,59.208731,56.407249,55.341674,58.518420,58.644641,55.816046,6.430407,12.820624,8.300161,8.212668
738.854650,55.164210,57.745886,59.225505,56.414602,55.354981,58.532055,58.668157,55.835872,6.420686,12.823864,8.309882,8.215909
739.855750,55.164794,57.751187,59.216435,56.413165,55.354440,58.520287,58.644038,55.834657,6.427167,12.833586,8.287199,8.215909
740.856635,55.161316,57.734008,59.202823,56.405380,55.341515,58.514307,58.627053,55.825558,6.423927,12.823864,8.280718,8.228870
741.855910,55.149578,57.732621,59.204205,56.404740,55.340126,58.513668,58.634500,55.823944,6.436888,12.833586,8.274237,8.225630
742.855772,55.159099,57.740332,59.216863,56.410895,55.349646,58.519817,58.651428,55.844482,6.423927,12.827105,8.313123,8.219149
743.857356,55.149386,57.744787,59.211783,56.409181,55.355456,58.525516,58.638262,55.832973,6.414205,12.814143,8.280718,8.225630
744.857533,55.154731,57.744284,59.217671,56.401362,55.352028,58.515908,58.650664,55.835393,6.427167,12.820624,8.293680,8.222389
745.857556,55.169914,57.751807,59.216257,56.412537,55.363610,58.520334,58.655763,55.837977,6.430407,12.820624,8.329325,8.222389
746.857528,55.163776,57.737813,59.207536,56.412797,55.347349,58.516102,58.654451,55.826443,6.436888,12.820624,8.287199,8.228870
747.857534,55.159210,57.742241,59.210601,56.409121,55.343009,58.512879,58.634833,55.834923,6.430407,12.820624,8.300161,8.232111
748.857519,55.156372,57.733565,59.216024,56.408707,55.354793,58.516283,58.642279,55.825339,6.427167,12.814143,8.313123,8.225630
749.857541,55.148494,57.729741,59.201280,56.402935,55.343991,58.506924,58.646172,55.826909,6.427167,12.820624,8.280718,8.222389
750.857492,55.164263,57.748859,59.218265,56.416796,55.352560,58.520771,58.647216,55.848969,6.427167,12.853028,8.296920,8.225630
751.857530,55.162050,57.742830,59.211540,56.409837,55.340899,58.524599,58.656884,55.831914,6.407724,12.830345,8.293680,8.238592
752.857512,55.153536,57.728935,59.206085,56.411120,55.341609,58.512854,58.648732,55.833074,6.430407,12.840067,8.319604,8.235351
753.857662,55.150634,57.730306,59.196739,56.408506,55.340507,58.517206,58.653982,55.825675,6.433648,12.836826,8.313123,8.219149
754.857891,55.154555,57.733323,59.203199,56.415649,55.355226,58.510865,58.660893,55.837916,6.414205,12.849788,8.300161,8.212668
755.858887,55.146929,57.722336,59.201102,56.402083,55.334328,58.501131,58.646892,55.829618,6.440129,12.830345,8.309882,8.235351
756.858827,55.168735,57.735127,59.221207,56.411198,55.358831,58.522140,58.659366,55.836573,6.420686,12.833586,8.296920,8.225630
757.859975,55.164646,57.737784,59.209166,56.407010,55.346420,58.518631,58.652264,55.834285,6.427167,12.846547,8.313123,8.199706
758.860077,55.157821,57.733663,59.216798,56.414653,55.353542,58.511891,58.659448,55.833309,6.423927,12.830345,8.300161,8.228870
759.861369,55.161866,57.743320,59.212155,56.421470,55.353988,58.514434,58.664237,55.836903,6.414205,12.836826,8.267756,8.222389
760.862525,55.162915,57.742570,59.207613,56.414223,55.360660,58.523142,58.663062,55.844023,6.420686,12.865990,8.306642,8.215909
761.862454,55.176886,57.741469,59.209558,56.415271,55.361132,58.529579,58.661414,55.831002,6.414205,12.843307,8.296920,8.232111
762.862404,55.148186,57.724266,59.195472,56.398918,55.341433,58.501788,58.655185,55.827051,6.417446,12.820624,8.306642,8.222389
763.862409,55.153133,57.727634,59.209516,56.399941,55.344805,58.504607,58.655309,55.830422,6.427167,12.830345,8.290439,8.228870
764.862522,55.156656,57.730254,59.218219,56.412478,55.349678,58.508821,58.666035,55.840016,6.427167,12.833586,8.290439,8.228870
765.861718,55.151915,57.739898,59.204659,56.404071,55.342013,58.504465,58.654717,55.827406,6.436888,12.836826,8.345527,8.209428
766.862675,55.160237,57.732032,59.211282,56.408904,55.341336,58.508169,58.652583,55.834375,6.430407,12.827105,8.309882,8.212668
767.863322,55.163835,57.738546,59.208884,56.412798,55.355281,58.522616,58.667926,55.831674,6.407724,12.820624,8.283958,8.225630
768.863375,55.168782,57.741015,59.213185,56.407212,55.365177,58.523100,58.668186,55.844042,6.433648,12.843307,8.329325,8.215909
769.863319,55.153969,57.729816,59.212408,56.405085,55.354189,58.511992,58.659998,55.841603,6.430407,12.840067,8.322844,8.222389
770.863185,55.154840,57.738550,59.215275,56.411779,55.354385,58.524967,58.666459,55.830104,6.443369,12.849788,8.300161,8.225630
771.864747,55.171550,57.753665,59.222446,56.420532,55.363221,58.534610,58.667343,55.838037,6.433648,12.836826,8.300161,8.206187
772.866594,55.167246,57.745548,59.217418,56.418870,55.358468,58.526885,58.670174,55.842057,6.420686,12.846547,8.309882,8.209428
773.865685,55.158984,57.740667,59.205316,56.411473,55.343457,58.521293,58.662561,55.825476,6.430407,12.830345,8.316363,8.238592
774.866793,55.166016,57.731737,59.220532,56.414569,55.348239,58.528428,58.661386,55.832056,6.433648,12.849788,8.290439,8.232111
775.867369,55.164229,57.733322,59.209538,56.406483,55.352301,58.532928,58.664988,55.827570,6.401243,12.820624,8.296920,8.228870
776.867535,55.162788,57.738175,59.210834,56.410479,55.352885,58.533101,58.676390,55.832652,6.446610,12.833586,8.303401,8.222389
777.867198,55.163636,57.738572,59.203585,56.405019,55.351933,58.529444,58.665771,55.835074,6.427167,12.836826,8.313123,8.215909
778.867499,55.161983,57.735349,59.209993,56.419080,55.354104,58.539672,58.689249,55.840618,6.440129,12.840067,8.326085,8.228870
779.867560,55.159981,57.736270,59.206949,56.410860,55.356602,58.528317,58.689123,55.829621,6.440129,12.836826,8.293680,8.215909
780.867196,55.154893,57.736581,59.212908,56.404462,55.353089,58.541465,58.680710,55.833081,6.446610,12.849788,8.293680,8.225630
781.867099,55.161712,57.741819,59.205299,56.420000,55.347535,58.542388,58.673998,55.832701,6.446610,12.846547,8.326085,8.219149
782.867441,55.167797,57.736212,59.209999,56.409418,55.348895,58.553828,58.673759,55.834736,6.443369,12.843307,8.322844,8.238592
783.867555,55.166621,57.749417,59.220836,56.422518,55.360316,58.561748,58.678085,55.845479,6.449850,12.836826,8.300161,8.222389
784.867339,55.163807,57.738069,59.209931,56.405978,55.351879,58.557353,58.675038,55.824225,6.436888,12.846547,8.319604,8.225630
785.867342,55.156567,57.727693,59.208982,56.397607,55.347789,58.554157,58.663533,55.832055,6.446610,12.859509,8.322844,8.222389
786.867471,55.156226,57.740384,59.203356,56.404115,55.355097,58.556166,58.667338,55.836213,6.462812,12.840067,8.345527,8.222389
787.867570,55.151588,57.742493,59.213155,56.394816,55.350684,58.547776,58.669504,55.828203,6.440129,12.846547,8.319604,8.232111
788.867542,55.157809,57.731405,59.203350,56.412203,55.357804,58.545829,58.658798,55.830823,6.453091,12.840067,8.326085,8.222389
789.867548,55.162243,57.733586,59.203622,56.408878,55.347390,58.565640,58.666032,55.838629,6.446610,12.833586,8.329325,8.228870
790.867527,55.160789,57.737302,59.210232,56.404030,55.346162,58.554509,58.664109,55.824132,6.449850,12.865990,8.329325,8.232111
791.867689,55.166501,57.743904,59.203119,56.394884,55.349398,58.550314,58.665080,55.836813,6.446610,12.865990,8.322844,8.222389
792.869498,55.163099,57.753988,59.214768,56.412619,55.348922,58.551186,58.667973,55.829814,6.446610,12.840067,8.303401,8.215909
793.869593,55.154133,57.738968,59.211523,56.406672,55.353454,58.547716,58.663604,55.835020,6.456331,12.830345,8.316363,8.222389
794.869942,55.164257,57.734923,59.205893,56.406431,55.354129,58.553090,58.670101,55.834795,6.446610,12.833586,8.313123,8.222389
795.870683,55.162502,57.742832,59.211943,56.411814,55.358898,58.551505,58.673008,55.838439,6.433648,12.830345,8.345527,8.225630
796.871770,55.162050,57.735865,59.202361,56.403118,55.347423,58.544390,58.662749,55.830790,6.462812,12.865990,8.335806,8.219149
797.872798,55.159485,57.750828,59.213198,56.413295,55.367353,58.549615,58.668424,55.831599,6.453091,12.862750,8.319604,8.228870
798.872749,55.157747,57.733814,59.204212,56.418912,55.355493,58.535911,58.669093,55.839532,6.469293,12.849788,8.322844,8.219149
799.872758,55.161854,57.739039,59.204163,56.404923,55.358925,58.539904,58.664327,55.833293,6.449850,12.827105,8.335806,8.232111
800.873209,55.152679,57.718193,59.193280,56.395150,55.350201,58.528120,58.664896,55.828619,6.453091,12.849788,8.319604,8.235351
801.873050,55.154774,57.742754,59.212227,56.414122,55.351621,58.534720,58.664982,55.831163,6.449850,12.846547,8.306642,8.225630
802.873185,55.159846,57.738831,59.204529,56.414958,55.352417,58.547907,58.671881,55.822964,6.446610,12.843307,8.339047,8.228870
803.873314,55.173767,57.740377,59.208118,56.407084,55.361614,58.545432,58.677266,55.844527,6.443369,12.836826,8.332566,8.238592
804.873304,55.157978,57.750446,59.198700,56.408221,55.354599,58.542525,58.663130,55.835265,6.456331,12.840067,8.322844,8.232111
805.872764,55.153476,57.724831,59.198959,56.403085,55.359096,58.539415,58.648791,55.829416,6.436888,12.856269,8.322844,8.235351
806.873184,55.173736,57.741694,59.207813,56.429037,55.366307,58.549170,58.671122,55.844721,6.449850,12.833586,8.345527,8.225630
807.873267,55.155622,57.723604,59.183598,56.402317,55.345720,58.537750,58.674750,55.834485,6.462812,12.853028,8.342287,8.232111
808.873971,55.161356,57.722141,59.197892,56.403815,55.356627,58.543064,58.669733,55.835494,6.459572,12.853028,8.339047,8.225630
809.874344,55.166853,57.731449,59.197527,56.411993,55.364823,58.553031,58.682844,55.841213,6.430407,12.865990,8.332566,8.232111
810.875183,55.153377,57.723608,59.200980,56.403759,55.354947,58.553565,58.686072,55.829766,6.443369,12.840067,8.342287,8.235351
811.875926,55.168421,57.730095,59.196948,56.421306,55.361217,58.567051,58.698434,55.841882,6.466053,12.865990,8.329325,8.222389
812.876838,55.179206,57.731653,59.205653,56.423503,55.365027,58.571491,58.696362,55.839843,6.443369,12.836826,8.332566,8.232111
813.877374,55.159230,57.729229,59.187763,56.404015,55.363050,58.554269,58.679815,55.832244,6.469293,12.859509,8.358489,8.232111
814.877475,55.156466,57.717032,59.181449,56.408035,55.349263,58.554242,58.681135,55.819361,6.453091,12.843307,8.329325,8.228870
815.877350,55.171024,57.729549,59.199721,56.422283,55.371918,58.558819,58.683241,55.840435,6.472534,12.843307,8.352008,8.232111
816.877362,55.163009,57.724915,59.195990,56.416300,55.368628,58.552392,58.692086,55.837596,6.449850,12.836826,8.332566,8.228870
817.877560,55.161397,57.717014,59.180096,56.406005,55.351269,58.539637,58.669001,55.825190,6.469293,12.859509,8.339047,8.225630
818.876854,55.161806,57.723039,59.198031,56.421716,55.360001,58.564990,58.684920,55.838867,6.453091,12.859509,8.296920,8.232111
819.877359,55.178576,57.748325,59.205002,56.418129,55.359223,58.561631,58.691218,55.848209,6.446610,12.872471,8.329325,8.232111
820.877521,55.160064,57.729388,59.191664,56.409495,55.365233,58.561540,58.685289,55.836676,6.459572,12.862750,8.348768,8.228870
821.877536,55.167948,57.735015,59.207929,56.417687,55.368167,58.566131,58.692574,55.856702,6.443369,12.878952,8.319604,8.219149
822.877258,55.162871,57.730169,59.185262,56.403084,55.354092,58.561649,58.681804,55.825763,6.446610,12.856269,8.355249,8.228870
