t,S1 ref T,S1 air 1 T,S1 air 2 T,S1 mix T,S2 ref T,S2 air 1 T,S2 air 2 T,S2 mix T,S1 ref P,S1 mix P,S2 ref P,S2 mix P
67.994525,21.784077,21.958480,21.964314,21.729535,21.928644,22.088045,22.069313,22.000805,1.219727,1.187323,14.800555,14.845922
68.994941,21.794164,21.958852,21.971405,21.726680,21.936186,22.094673,22.072240,22.022223,1.210006,1.193804,14.794074,14.839441
69.995003,21.791529,21.956680,21.965426,21.719081,21.931006,22.088001,22.069963,22.006174,1.200284,1.174361,14.813517,14.836200
70.996101,21.784264,21.949647,21.970678,21.716237,21.930913,22.093715,22.075677,22.012325,1.197044,1.193804,14.807036,14.836200
71.996051,21.779213,21.958012,21.960212,21.716179,21.930025,22.086256,22.070993,22.011669,1.206765,1.184082,14.813517,14.839441
72.996060,21.769231,21.945949,21.962815,21.705596,21.928834,22.093715,22.073595,21.998682,1.187323,1.171120,14.797315,14.832960
73.996450,21.775327,21.952276,21.959752,21.702070,21.933542,22.080246,22.071921,22.006628,1.193804,1.167880,14.813517,14.842681
74.996634,21.769107,21.950452,21.970473,21.711174,21.934724,22.090272,22.068765,22.011048,1.200284,1.164639,14.832960,14.849162
75.996906,21.767441,21.956650,21.971735,21.708272,21.932364,22.091534,22.075114,22.005682,1.200284,1.180842,14.800555,14.849162
76.997531,21.767479,21.954837,21.965180,21.701946,21.938416,22.094230,22.075960,22.008957,1.203525,1.171120,14.807036,14.836200
77.997511,21.758065,21.956527,21.965019,21.706412,21.930391,22.085743,22.078805,21.996539,1.206765,1.167880,14.813517,14.829719
78.998542,21.756191,21.951877,21.952219,21.698699,21.919959,22.079882,22.059300,21.990964,1.200284,1.167880,14.813517,14.816757
80.000334,21.769344,21.952308,21.971799,21.700470,21.938661,22.100848,22.078647,22.006890,1.193804,1.200284,14.829719,14.849162
81.000762,21.770281,21.957639,21.978169,21.705686,21.939830,22.103518,22.082242,22.013378,1.206765,1.171120,14.810276,14.855643
82.000699,21.758495,21.956957,21.977569,21.708093,21.931515,22.098061,22.076785,22.008764,1.203525,1.161399,14.813517,14.839441
83.000533,21.757341,21.954646,21.970551,21.699454,21.925041,22.095669,22.073468,22.002753,1.184082,1.171120,14.842681,14.842681
84.000599,21.764419,21.969586,21.975733,21.720368,21.936744,22.108482,22.087900,22.016768,1.193804,1.161399,14.819998,14.839441
85.001278,21.772380,21.953030,21.973654,21.711811,21.941003,22.116810,22.073102,22.021258,1.210006,1.164639,14.845922,14.839441
86.000878,21.763461,21.955908,21.975806,21.709568,21.924221,22.095142,22.078722,22.013035,1.206765,1.180842,14.849162,14.865365
87.001828,21.756292,21.956373,21.965351,21.702581,21.929312,22.090007,22.070813,22.007256,1.203525,1.171120,14.810276,14.839441
88.002296,21.767282,21.954871,21.962116,21.713456,21.929661,22.097179,22.076597,22.003903,1.184082,1.167880,14.813517,14.842681
89.001454,21.766011,21.954526,21.973751,21.708668,21.933941,22.103725,22.077130,22.002864,1.200284,1.161399,14.819998,14.845922
90.002337,21.753185,21.958818,21.977451,21.714452,21.942165,22.088461,22.070423,22.007849,1.184082,1.161399,14.810276,14.829719
91.002545,21.764614,21.956830,21.974921,21.717011,21.928150,22.088013,22.073675,22.009562,1.171120,1.187323,14.819998,14.845922
92.003435,21.758081,21.958393,21.972945,21.710639,21.922080,22.102919,22.074012,22.004649,1.174361,1.141956,14.803795,14.826479
93.004542,21.763343,21.950239,21.968723,21.708730,21.936362,22.087829,22.075109,22.002047,1.180842,1.164639,14.787593,14.845922
94.004688,21.754810,21.951422,21.971291,21.711298,21.929218,22.089702,22.076289,22.010630,1.171120,1.158158,14.800555,14.832960
95.005274,21.752889,21.951352,21.957659,21.706223,21.914576,22.082779,22.060809,22.010560,1.154918,1.151677,14.790834,14.849162
96.005002,21.764110,21.958176,21.974382,21.724800,21.932734,22.101350,22.075217,22.013915,1.167880,1.141956,14.810276,14.836200
97.004898,21.751838,21.948450,21.970614,21.712471,21.930641,22.088794,22.069831,22.003958,1.171120,1.138716,14.816757,14.845922
98.004927,21.754660,21.952660,21.967874,21.708574,21.927912,22.088829,22.059690,22.003080,1.177601,1.158158,14.823238,14.836200
99.006342,21.759948,21.952628,21.968720,21.731859,21.928111,22.098926,22.081581,22.009523,1.161399,1.158158,14.816757,14.829719
100.005815,21.756180,21.944234,21.970895,21.714834,21.927118,22.083525,22.059473,22.005986,1.180842,1.171120,14.845922,14.839441
101.006741,21.754642,21.940384,21.964858,21.719900,21.930207,22.089283,22.072632,22.007456,1.180842,1.138716,14.829719,14.832960
102.007035,21.757986,21.962461,21.964246,21.727616,21.924530,22.093527,22.072945,22.007793,1.197044,1.161399,14.836200,14.845922
103.007393,21.757617,21.944515,21.971661,21.726705,21.932025,22.081516,22.066484,22.002567,1.187323,1.164639,14.832960,14.832960
104.007545,21.759793,21.944377,21.972610,21.716318,21.926105,22.081540,22.063964,22.003123,1.190563,1.180842,14.839441,14.816757
105.008377,21.756797,21.949939,21.976785,21.733449,21.933749,22.092421,22.069294,22.016086,1.184082,1.135475,14.826479,14.842681
106.009308,21.765681,21.966223,21.981665,21.741569,21.940781,22.100538,22.077412,22.015255,1.167880,1.154918,14.813517,14.849162
107.009193,21.775771,21.947632,21.976372,21.746222,21.949945,22.098020,22.058012,22.005915,1.164639,1.184082,14.816757,14.836200
108.009228,21.760712,21.943677,21.965355,21.738441,21.936044,22.087467,22.057865,21.997797,1.167880,1.164639,14.803795,14.823238
109.009251,21.753089,21.947620,21.961850,21.726839,21.924954,22.079569,22.062918,22.008679,1.174361,1.161399,14.823238,14.842681
110.009092,21.761962,21.933825,21.956208,21.733688,21.927580,22.085259,22.053345,22.007604,1.177601,1.135475,14.829719,14.836200
111.009646,21.763397,21.952143,21.972873,21.743879,21.933640,22.098684,22.062376,22.011583,1.167880,1.141956,14.826479,14.849162
112.010604,21.757025,21.947160,21.960430,21.735135,21.919174,22.091793,22.061035,22.003593,1.167880,1.141956,14.800555,14.845922
113.011549,21.757165,21.947532,21.965243,21.737404,21.927872,22.092443,22.059141,22.004659,1.158158,1.161399,14.813517,14.845922
114.011589,21.754413,21.954494,21.980601,21.738885,21.941311,22.093693,22.065016,22.014859,1.154918,1.158158,14.803795,14.832960
115.012542,21.766848,21.944262,21.970264,21.733404,21.925527,22.088213,22.060230,22.003239,1.154918,1.161399,14.781112,14.826479
116.013338,21.758222,21.940725,21.963234,21.731462,21.926385,22.075171,22.054820,21.992764,1.132235,1.145196,14.803795,14.836200
117.014102,21.757182,21.934365,21.972869,21.741561,21.933903,22.080180,22.054741,22.005139,1.158158,1.151677,14.797315,14.839441
118.014685,21.757299,21.948822,21.965386,21.738704,21.931476,22.085648,22.055121,21.998548,1.177601,1.151677,14.813517,14.839441
119.015655,21.765466,21.944267,21.961861,21.742118,21.934090,22.078654,22.053678,22.000700,1.167880,1.161399,14.816757,14.839441
120.015989,21.774417,21.947897,21.976247,21.753962,21.936795,22.084020,22.050487,22.014044,1.187323,1.151677,14.823238,14.842681
121.016659,21.761858,21.952687,21.968176,21.750053,21.934184,22.084969,22.061148,22.014670,1.171120,1.145196,14.819998,14.839441
122.017633,21.753161,21.949774,21.968050,21.740905,21.927570,22.082530,22.046453,22.003431,1.190563,1.158158,14.845922,14.842681
123.017496,21.767389,21.957061,21.973706,21.752346,21.939714,22.086104,22.059046,22.014650,1.180842,1.151677,14.813517,14.819998
124.018281,21.763252,21.948992,21.969891,21.752925,21.935808,22.095703,22.056388,22.000337,1.177601,1.141956,14.845922,14.839441
125.017881,21.758877,21.946931,21.972587,21.762099,21.933978,22.084986,22.048446,22.005677,1.180842,1.135475,14.842681,14.842681
126.018228,21.757861,21.931112,21.960388,21.736711,21.927180,22.068162,22.042491,21.991478,1.174361,1.141956,14.823238,14.832960
127.017941,21.770332,21.948207,21.966158,21.749192,21.932942,22.083182,22.049880,22.010191,1.174361,1.141956,14.832960,14.845922
128.018294,21.763055,21.939775,21.969686,21.749019,21.933993,22.075378,22.048320,22.000140,1.174361,1.154918,14.810276,14.842681
129.017997,21.762630,21.937731,21.949277,21.742486,21.923854,22.078328,22.054046,21.999253,1.154918,1.122513,14.836200,14.839441
130.017398,21.765778,21.940416,21.975330,21.742173,21.924225,22.090966,22.058589,22.002400,1.154918,1.132235,14.807036,14.849162
131.018142,21.768727,21.942670,21.973576,21.752910,21.931337,22.082737,22.060998,22.008817,1.158158,1.128994,14.816757,14.845922
132.018414,21.763084,21.937028,21.967413,21.748365,21.923845,22.077500,22.056917,21.998319,1.132235,1.138716,14.810276,14.829719
133.019557,21.773054,21.940984,21.960753,21.753733,21.922943,22.082403,22.046557,21.997417,1.158158,1.145196,14.790834,14.829719
134.019518,21.763781,21.939575,21.960036,21.753247,21.934256,22.081686,22.045146,22.003178,1.154918,1.141956,14.803795,14.829719
135.019520,21.759330,21.940907,21.976307,21.755642,21.940445,22.093793,22.049159,22.006360,1.132235,1.122513,14.810276,14.823238
136.019752,21.782474,21.959884,21.973915,21.760883,21.943694,22.090939,22.070357,22.014236,1.158158,1.128994,14.816757,14.832960
137.019568,21.760290,21.937473,21.959541,21.743730,21.926140,22.087435,22.050664,22.014028,1.141956,1.135475,14.810276,14.855643
138.020453,21.772723,21.944816,21.971755,21.750394,21.936027,22.087391,22.051082,22.007031,1.128994,1.158158,14.832960,14.832960
139.022227,21.764489,21.946991,21.957751,21.757439,21.925712,22.083333,22.048644,22.004812,1.141956,1.141956,14.794074,14.836200
140.022650,21.759367,21.936782,21.961335,21.757322,21.932387,22.082754,22.050608,22.007323,1.148437,1.167880,14.803795,14.832960
141.022936,21.767511,21.936135,21.954077,21.753995,21.933128,22.074340,22.049595,22.006214,1.145196,1.122513,14.816757,14.849162
142.022661,21.771873,21.949286,21.963281,21.755568,21.943966,22.087244,22.065968,22.011732,1.145196,1.132235,14.816757,14.858884
143.022466,21.760597,21.934079,21.960992,21.744487,21.925521,22.076398,22.041939,22.004621,1.151677,1.141956,14.813517,14.845922
144.022675,21.764656,21.939293,21.955698,21.756543,21.917552,22.077812,22.049829,22.002434,1.148437,1.116032,14.829719,14.823238
145.022562,21.776549,21.947022,21.963226,21.760139,21.933376,22.100139,22.061749,22.002993,1.148437,1.109551,14.816757,14.836200
146.022922,21.768962,21.934579,21.960995,21.766698,21.931341,22.087039,22.058131,22.006740,1.138716,1.128994,14.836200,14.836200
147.022468,21.757373,21.931780,21.945396,21.743462,21.919522,22.068435,22.049934,21.997928,1.151677,1.141956,14.826479,14.849162
148.022709,21.774400,21.947880,21.967924,21.765763,21.935159,22.085642,22.058353,22.011483,1.167880,1.116032,14.845922,14.842681
149.024247,21.763077,21.938871,21.964338,21.761251,21.933089,22.082288,22.045516,21.998312,1.161399,1.125754,14.807036,14.852403
150.024323,21.769044,21.938825,21.962177,21.763254,21.934661,22.085215,22.052838,22.015842,1.171120,1.138716,14.839441,14.845922
151.024509,21.771545,21.937393,21.960573,21.762574,21.936699,22.074822,22.049614,22.010710,1.145196,1.125754,14.813517,14.836200
152.024974,21.771164,21.933080,21.955508,21.757277,21.929611,22.091265,22.051025,22.006860,1.161399,1.109551,14.852403,14.839441
153.024905,21.767799,21.932491,21.953590,21.761605,21.940124,22.081947,22.053733,21.996558,1.161399,1.125754,14.842681,14.842681
154.024900,21.756233,21.932260,21.960367,21.761906,21.937349,22.087799,22.055653,21.995170,1.161399,1.109551,14.836200,14.845922
155.024915,21.772230,21.940159,21.961164,21.762471,21.935533,22.093683,22.056912,22.014632,1.145196,1.112792,14.826479,14.839441
156.024956,21.768634,21.936101,21.956090,21.762717,21.932169,22.084678,22.059239,22.004561,1.158158,1.116032,14.819998,14.855643
157.024998,21.777205,21.930099,21.959099,21.763414,21.937501,22.097863,22.063173,22.010818,1.154918,1.116032,14.819998,14.836200
158.024907,21.783927,21.936127,21.957999,21.771103,21.937052,22.104394,22.061842,22.009213,1.154918,1.135475,14.813517,14.839441
159.024879,21.770569,21.934567,21.959664,21.770456,21.934335,22.090334,22.059576,22.007190,1.154918,1.138716,14.855643,14.839441
160.024993,21.759905,21.923210,21.936131,21.751777,21.927605,22.080911,22.052696,22.004623,1.138716,1.122513,14.832960,14.836200
161.024994,21.775359,21.940744,21.964223,21.774321,21.940975,22.109923,22.061821,22.009435,1.151677,1.135475,14.813517,14.842681
162.024541,21.764186,21.931191,21.958499,21.765127,21.929109,22.086856,22.058410,22.007977,1.148437,1.109551,14.819998,14.845922
163.024983,21.771011,21.930383,21.948404,21.757806,21.929226,22.096188,22.053636,22.003469,1.119273,1.116032,14.816757,14.842681
164.024926,21.779871,21.942711,21.964410,21.775202,21.937160,22.106179,22.073571,22.024123,1.151677,1.112792,14.819998,14.836200
165.025229,21.764525,21.935462,21.956710,21.755009,21.927136,22.088536,22.053615,21.996521,1.128994,1.135475,14.813517,14.852403
166.025082,21.786501,21.943557,21.964123,21.771677,21.950496,22.089935,22.067503,22.016411,1.141956,1.109551,14.829719,14.845922
167.024985,21.772021,21.926998,21.949982,21.776502,21.941107,22.096840,22.064001,22.005635,1.141956,1.119273,14.823238,14.842681
168.024926,21.768308,21.934850,21.947762,21.751150,21.925598,22.080746,22.046519,22.007242,1.125754,1.125754,14.826479,14.858884
169.024967,21.771965,21.933187,21.959060,21.764300,21.935731,22.089036,22.050878,22.002572,1.141956,1.116032,14.823238,14.845922
170.024984,21.775447,21.936899,21.966198,21.773058,21.940831,22.092241,22.052695,22.008829,1.122513,1.109551,14.816757,14.845922
171.024922,21.778594,21.940740,21.962843,21.774560,21.932876,22.090737,22.065760,21.999024,1.138716,1.141956,14.807036,14.839441
172.024812,21.761476,21.918305,21.943034,21.752898,21.915761,22.075787,22.045722,21.999949,1.112792,1.148437,14.810276,14.842681
173.025041,21.765918,21.923209,21.947616,21.761644,21.930379,22.077824,22.048453,22.006703,1.122513,1.125754,14.803795,14.839441
174.025078,21.771344,21.922158,21.944978,21.762476,21.932335,22.090450,22.057610,22.001258,1.128994,1.116032,14.800555,14.845922
175.024938,21.775475,21.930914,21.951237,21.756707,21.928602,22.076357,22.042592,22.009089,1.128994,1.122513,14.807036,14.845922
176.025078,21.769358,21.921329,21.951006,21.769892,21.924798,22.087920,22.056931,22.005286,1.132235,1.119273,14.794074,14.823238
177.024673,21.778623,21.926198,21.957692,21.781207,21.930130,22.083043,22.067780,22.008766,1.109551,1.145196,14.784353,14.836200
178.024482,21.775882,21.931321,21.948660,21.765928,21.927621,22.089044,22.059674,22.004176,1.116032,1.128994,14.810276,14.839441
179.025013,21.776971,21.933104,21.955508,21.771851,21.929403,22.083634,22.050101,21.999020,1.116032,1.112792,14.816757,14.832960
180.026399,21.768816,21.930039,21.953994,21.768024,21.933046,22.092527,22.068014,22.000581,1.119273,1.112792,14.813517,14.836200
181.028051,21.775794,21.930308,21.958863,21.774513,21.935859,22.092077,22.063631,22.013108,1.138716,1.119273,14.829719,14.842681
182.028543,21.775053,21.936737,21.962508,21.767980,21.941363,22.088552,22.055019,22.010517,1.158158,1.103070,14.816757,14.845922
183.029217,21.761786,21.923240,21.948965,21.768545,21.930179,22.078248,22.051883,21.997715,1.151677,1.128994,14.819998,14.842681
184.029340,21.772880,21.935721,21.958681,21.768779,21.940810,22.098370,22.067843,22.012507,1.177601,1.128994,14.819998,14.842681
185.029300,21.782886,21.920746,21.952635,21.765045,21.924909,22.083999,22.056479,22.021123,1.122513,1.093349,14.813517,14.829719
186.029210,21.783846,21.932577,21.945650,21.764998,21.940209,22.096672,22.061289,22.004969,1.151677,1.109551,14.855643,14.829719
187.029086,21.768986,21.926507,21.954878,21.769602,21.929745,22.083698,22.042533,22.004219,1.141956,1.116032,14.849162,14.849162
188.029213,21.779243,21.927280,21.947225,21.767268,21.926355,22.089459,22.060782,22.000367,1.132235,1.103070,14.813517,14.829719
189.030152,21.789608,21.937413,21.972725,21.785138,21.951984,22.101774,22.069629,22.019981,1.138716,1.103070,14.836200,14.842681
190.030194,21.779814,21.930626,21.954822,21.763300,21.931089,22.085955,22.051034,21.997931,1.154918,1.093349,14.810276,14.855643
191.029458,21.768318,21.925608,21.953355,21.763915,21.940180,22.093970,22.052342,22.002626,1.145196,1.099830,14.819998,14.839441
192.029920,21.757296,21.921064,21.951183,21.761742,21.915513,22.073065,22.049476,22.000858,1.132235,1.132235,14.800555,14.839441
193.030415,21.777907,21.934040,21.961371,21.769156,21.931727,22.082790,22.045556,22.003888,1.138716,1.125754,14.816757,14.829719
194.031335,21.778730,21.939026,21.962864,21.766485,21.929080,22.088908,22.051674,22.007254,1.128994,1.090108,14.810276,14.829719
195.031713,21.769711,21.927695,21.953209,21.767238,21.927233,22.089892,22.044795,22.004944,1.122513,1.096589,14.797315,14.829719
196.033081,21.766288,21.921034,21.944352,21.762775,21.924966,22.086818,22.049353,22.000366,1.109551,1.106311,14.800555,14.832960
197.032640,21.774744,21.925095,21.953987,21.767785,21.932496,22.075407,22.050892,22.007433,1.109551,1.122513,14.816757,14.852403
198.033334,21.776247,21.928679,21.956092,21.771741,21.937468,22.090693,22.061554,22.008241,1.141956,1.132235,14.842681,14.842681
199.032768,21.778123,21.944433,21.964951,21.773893,21.945358,22.090301,22.054686,22.021450,1.128994,1.125754,14.816757,14.832960
200.033074,21.774700,21.923894,21.956543,21.766177,21.930602,22.088369,22.056223,22.002300,1.122513,1.109551,14.807036,14.832960
201.033400,21.779895,21.936952,21.961508,21.773456,21.934639,22.088939,22.061882,22.017670,1.135475,1.119273,14.813517,14.839441
202.033498,21.773813,21.930408,21.972252,21.767547,21.931565,22.090201,22.055280,22.005114,1.132235,1.103070,14.842681,14.836200
203.033956,21.790456,21.945893,21.973084,21.779945,21.942655,22.091032,22.065362,22.014584,1.132235,1.116032,14.803795,14.842681
204.034418,21.792192,21.928432,21.958919,21.774106,21.946473,22.087739,22.057675,22.007994,1.148437,1.119273,14.845922,14.845922
205.035258,21.780998,21.942219,21.951960,21.776167,21.931579,22.083555,22.056266,22.012991,1.132235,1.096589,14.826479,14.842681
206.035005,21.784734,21.929995,21.970243,21.782194,21.940635,22.084723,22.056741,22.017652,1.141956,1.112792,14.826479,14.836200
207.035107,21.760630,21.924166,21.943136,21.766185,21.928098,22.070801,22.047443,21.995634,1.119273,1.122513,14.839441,14.839441
208.035176,21.768416,21.930563,21.964845,21.763840,21.929638,22.074931,22.057124,21.995786,1.116032,1.106311,14.816757,14.836200
209.034986,21.775947,21.929998,21.945232,21.774527,21.936243,22.086310,22.060871,22.007016,1.154918,1.093349,14.858884,14.839441
210.036302,21.769850,21.933385,21.951930,21.764109,21.928297,22.077744,22.053924,22.001846,1.151677,1.099830,14.845922,14.836200
211.036094,21.780447,21.945368,21.966317,21.767625,21.948144,22.087041,22.058596,22.009665,1.138716,1.083627,14.816757,14.845922
212.037310,21.778526,21.938591,21.965565,21.781215,21.947149,22.083745,22.058769,22.008670,1.138716,1.119273,14.832960,14.845922
