t,S1 ref T,S1 air 1 T,S1 air 2 T,S1 mix T,S2 ref T,S2 air 1 T,S2 air 2 T,S2 mix T,S1 ref P,S1 mix P,S2 ref P,S2 mix P
1152.935241,55.169339,57.709891,59.198650,56.406148,55.400376,58.715183,58.827021,55.841674,6.501698,12.963205,8.400616,8.267756
1153.935631,55.171085,57.721746,59.195206,56.413491,55.393124,58.716904,58.828741,55.842745,6.508179,12.969686,8.400616,8.245073
1154.934687,55.169921,57.705304,59.194965,56.411226,55.388811,58.711048,58.831869,55.844280,6.495217,12.956724,8.416818,8.261275
1155.935279,55.171493,57.716312,59.209147,56.420481,55.410854,58.723886,58.835499,55.848101,6.508179,12.953483,8.429780,8.258035
1156.934743,55.172416,57.716110,59.202084,56.410260,55.406827,58.714575,58.818778,55.848574,6.498457,12.985888,8.387654,8.261275
1157.935491,55.161516,57.711066,59.194237,56.403078,55.386256,58.702910,58.818341,55.830931,6.488736,12.963205,8.390894,8.251554
1158.934822,55.168713,57.710839,59.201070,56.410145,55.399751,58.712214,58.828319,55.835427,6.469293,12.956724,8.407096,8.248313
1159.934756,55.169685,57.700576,59.200567,56.397276,55.385651,58.698236,58.810973,55.840222,6.501698,12.976167,8.400616,8.235351
1160.935501,55.173184,57.706092,59.202014,56.398274,55.391399,58.694518,58.816237,55.840570,6.491976,12.956724,8.390894,8.248313
1161.935212,55.165495,57.709872,59.212715,56.404718,55.389785,58.697361,58.817059,55.838732,6.521141,12.956724,8.394135,8.261275
1162.934835,55.162754,57.707584,59.195885,56.408101,55.393568,58.687040,58.812803,55.838466,6.488736,12.972926,8.403856,8.245073
1163.936197,55.179687,57.720451,59.206385,56.396356,55.397452,58.709669,58.826448,55.841899,6.508179,12.976167,8.407096,8.258035
1164.936425,55.161363,57.703723,59.196804,56.398678,55.378455,58.697167,58.805188,55.831453,6.511419,12.959964,8.394135,8.241832
1165.936298,55.165859,57.713605,59.196478,56.414540,55.396896,58.711439,58.805985,55.843818,6.514660,12.963205,8.407096,8.254794
1166.936578,55.160121,57.710346,59.200405,56.407680,55.397233,58.714019,58.807891,55.845278,6.504938,12.972926,8.394135,8.251554
1167.936823,55.169407,57.712206,59.201039,56.407865,55.391671,58.706119,58.804932,55.831622,6.495217,12.966445,8.387654,8.241832
1168.936762,55.162542,57.716134,59.202808,56.406490,55.397404,58.709012,58.806253,55.838703,6.488736,12.956724,8.407096,8.254794
1169.937283,55.175012,57.730836,59.205575,56.411958,55.400200,58.716495,58.798914,55.847571,6.491976,12.959964,8.413577,8.258035
1170.937482,55.171398,57.727451,59.214243,56.410745,55.393437,58.710118,58.803542,55.852729,6.491976,12.969686,8.394135,8.245073
1171.937986,55.172758,57.727461,59.208452,56.406071,55.396822,58.715556,58.789890,55.853864,6.491976,12.969686,8.394135,8.238592
1172.939554,55.167693,57.733862,59.210434,56.411877,55.396706,58.709677,58.793893,55.847676,6.504938,12.992369,8.403856,8.261275
1173.939324,55.159144,57.717684,59.182716,56.394914,55.381635,58.698572,58.789076,55.823837,6.511419,12.982647,8.426539,8.267756
1174.938686,55.162678,57.732448,59.198404,56.403203,55.390342,58.704831,58.800950,55.837490,6.501698,12.972926,8.381173,8.245073
1175.939697,55.157365,57.726917,59.208096,56.408187,55.391553,58.707788,58.798292,55.846347,6.491976,12.966445,8.394135,8.251554
1176.939988,55.172659,57.732979,59.211101,56.415243,55.397848,58.707874,58.795683,55.847467,6.501698,12.966445,8.407096,8.254794
1177.939850,55.179031,57.743387,59.217907,56.423182,55.412316,58.725911,58.806084,55.850913,6.511419,12.966445,8.416818,8.251554
1178.939962,55.167231,57.713852,59.206592,56.399936,55.391070,58.718860,58.794317,55.841366,6.501698,12.982647,8.416818,8.235351
1179.940351,55.163928,57.722238,59.210570,56.407516,55.398116,58.724186,58.798969,55.837390,6.501698,12.985888,8.390894,8.264516
1180.940956,55.155016,57.720078,59.203269,56.402230,55.397528,58.721151,58.795935,55.832080,6.511419,12.985888,8.403856,8.258035
1181.941350,55.168236,57.714182,59.201733,56.405188,55.394325,58.717144,58.796194,55.842371,6.511419,12.947002,8.420058,8.280718
1182.940648,55.161336,57.722120,59.200734,56.403513,55.388325,58.727598,58.796318,55.832550,6.514660,12.959964,8.416818,8.258035
1183.941521,55.164694,57.731316,59.219032,56.409020,55.397082,58.732875,58.792611,55.843328,6.511419,12.982647,8.410337,8.254794
1184.940815,55.168281,57.728832,59.202550,56.408929,55.391671,58.725597,58.790275,55.835894,6.534103,12.976167,8.426539,8.261275
1185.941426,55.163778,57.723660,59.210158,56.401258,55.396390,58.725571,58.795862,55.838589,6.534103,12.959964,8.416818,8.264516
1186.941331,55.175474,57.726579,59.196025,56.405542,55.389865,58.707617,58.792955,55.841061,6.508179,12.982647,8.416818,8.254794
1187.941814,55.176785,57.729461,59.217676,56.416881,55.399498,58.721188,58.803831,55.847769,6.504938,12.995609,8.410337,8.261275
1188.943594,55.160473,57.714967,59.199085,56.400963,55.395786,58.707309,58.785686,55.837535,6.530862,12.969686,8.420058,8.245073
1189.943232,55.154019,57.715262,59.202342,56.401526,55.393831,58.711241,58.777266,55.841428,6.508179,12.966445,8.416818,8.261275
1190.943197,55.172566,57.719630,59.212081,56.414201,55.396405,58.719410,58.795541,55.852997,6.517900,12.979407,8.442742,8.251554
1191.943226,55.164902,57.719616,59.201102,56.405905,55.403814,58.712246,58.793318,55.846235,6.530862,12.966445,8.433020,8.274237
1192.943278,55.150052,57.713996,59.199442,56.392327,55.388740,58.704297,58.787615,55.835888,6.534103,12.982647,8.433020,8.251554
1193.943263,55.168797,57.716315,59.190184,56.395872,55.400060,58.706716,58.793402,55.844731,6.530862,12.995609,8.445982,8.254794
1194.943865,55.172845,57.732715,59.220230,56.418764,55.406131,58.723294,58.801445,55.855524,6.527622,12.979407,8.439501,8.261275
1195.944390,55.161171,57.706901,59.190067,56.409020,55.392884,58.711764,58.789467,55.843180,6.527622,12.979407,8.458944,8.258035
1196.944702,55.165328,57.706334,59.205745,56.402460,55.396815,58.712623,58.790101,55.842837,6.543824,12.976167,8.429780,8.245073
1197.944671,55.164952,57.716519,59.200828,56.412600,55.407462,58.702090,58.793268,55.847409,6.543824,12.998850,8.416818,8.254794
1198.945212,55.166137,57.718601,59.193729,56.405717,55.392900,58.694316,58.784596,55.838698,6.517900,12.969686,8.429780,8.251554
1199.945632,55.164122,57.719061,59.199713,56.408562,55.399659,58.705243,58.784743,55.840508,6.540584,12.989128,8.439501,8.251554
1200.946558,55.162246,57.714266,59.193375,56.397943,55.391035,58.694411,58.790081,55.836833,6.537343,12.969686,8.429780,8.251554
1201.946546,55.160906,57.716748,59.196006,56.405074,55.392845,58.694123,58.774297,55.835269,6.530862,12.985888,8.455704,8.251554
1202.945851,55.150419,57.711442,59.204346,56.404882,55.389557,58.697749,58.784660,55.833781,6.540584,12.976167,8.429780,8.248313
1203.946393,55.160653,57.714023,59.192283,56.397974,55.394840,58.688603,58.781802,55.829618,6.501698,12.976167,8.420058,8.264516
1204.946770,55.177385,57.734554,59.205217,56.412049,55.410446,58.704684,58.799679,55.844770,6.527622,12.982647,8.442742,8.261275
1205.947563,55.169534,57.727611,59.197643,56.405814,55.393148,58.707663,58.775485,55.837371,6.537343,12.972926,8.433020,8.270997
1206.947170,55.168533,57.723915,59.193488,56.401204,55.388098,58.701711,58.783681,55.842893,6.517900,12.995609,8.442742,8.267756
1207.947537,55.162894,57.715812,59.198640,56.405014,55.395957,58.703046,58.779402,55.836806,6.514660,12.969686,8.439501,8.254794
1208.946800,55.169641,57.727269,59.203849,56.401911,55.403603,58.707134,58.785286,55.845575,6.501698,12.998850,8.423299,8.248313
1209.947530,55.168250,57.717117,59.203512,56.398200,55.395913,58.700058,58.775965,55.834289,6.514660,12.979407,8.429780,8.254794
1210.947548,55.167788,57.723621,59.207438,56.406404,55.401975,58.696350,58.775176,55.841248,6.537343,13.008571,8.436261,8.254794
1211.947493,55.166448,57.725653,59.193154,56.411661,55.386913,58.686330,58.776610,55.836086,6.508179,12.972926,8.452463,8.254794
1212.947653,55.166533,57.725288,59.202731,56.402815,55.381149,58.673900,58.789108,55.828299,6.511419,13.008571,8.433020,8.254794
